Timestamps,Signal
1,0.044295482319110784
2,0.03481875574200378
3,0.026263854020129842
4,0.018927913314125893
5,0.013037234079308636
6,0.008740057093780252
7,0.006102483607498683
8,0.005107595571723919
9,0.005657725326364204
10,0.007579735868408471
11,0.010633091826983042
12,0.014520424066863595
13,0.01890022618360538
14,0.02340126560423465
15,0.02763823927907931
16,0.0312281582663052
17,0.03380690900634563
18,0.03504541332407034
19,0.0346647898147615
20,0.03244992214147841
21,0.028260860952801815
22,0.0220415308947968
23,0.013825281552424358
24,0.0037369217080089846
25,-0.008009000668673175
26,-0.021113762700495035
27,-0.035203800079817923
28,-0.04984355753024805
29,-0.06455142333131006
30,-0.07881814828763152
31,-0.09212699992239187
32,-0.10397478088696974
33,-0.11389276147749094
34,-0.12146654758274135
35,-0.12635392745951557
36,-0.12829981696562004
37,-0.1271475530510737
38,-0.12284595950517885
39,-0.11545182010956269
40,-0.10512762971649886
41,-0.0921347406766808
42,-0.07682226459585
43,-0.059612306630196746
44,-0.040982301280722624
45,-0.02144536262656007
46,-0.0015296457533837092
47,0.018242253130450664
48,0.03737286027312219
49,0.055407442831700515
50,0.0719489170286199
51,0.08666945100971259
52,0.09931837633921578
53,0.1097262373571305
54,0.11780502138646567
55,0.12354481461333397
56,0.12700730489706838
57,0.12831669113018007
58,0.1276486503645357
59,0.1252180725201875
60,0.12126627464445922
61,0.11604837463065337
62,0.10982143102619783
63,0.1028338635724325
64,0.0953165472383844
65,0.08747585099181884
66,0.0794887637336607
67,0.0715001306941176
68,0.06362191827505675
69,0.05593433523790127
70,0.04848856541542079
71,0.04131081980730883
72,0.034407384348118145
73,0.027770324638706864
74,0.021383512142235973
75,0.015228645857432738
76,0.009290964916392084
77,0.0035643770546622926
78,-0.0019442437191073529
79,-0.007211798867820089
80,-0.01219690867794122
81,-0.01683917896941183
82,-0.021059862435148895
83,-0.02476392874953185
84,-0.027843496830502648
85,-0.03018252107053917
86,-0.03166255554610237
87,-0.03216935264623384
88,-0.031599992080911375
89,-0.02987018450359255
90,-0.026921355116112163
91,-0.0227270924185491
92,-0.017298549312977404
93,-0.010688408332297372
94,-0.0029930727799790625
95,0.005647176394090592
96,0.015050222528980906
97,0.02499639978964783
98,0.03523494467545869
99,0.045492400732568244
100,0.05548264125555911
101,0.06491805972117903
102,0.07352138758202231
103,0.08103753506783995
104,0.08724482667992683
105,0.09196500701307772
106,0.0950714451507637
107,0.09649504969093665
108,0.09622752352846399
109,0.09432172401551737
110,0.09088905843051005
111,0.08609400552509532
112,0.08014601643279398
113,0.07328919900882959
114,0.0657903191216793
115,0.05792574546593179
116,0.04996802673577861
117,0.042172814812052165
118,0.03476682776757432
119,0.02793748593241577
120,0.021824767457402503
121,0.016515705582789923
122,0.012041804960265459
123,0.008379498177307647
124,0.005453602618349102
125,0.0031435751191147697
126,0.00129221874708794
127,-0.00028363169720623964
128,-0.001781022230180194
129,-0.003398034678047673
130,-0.005320866578482412
131,-0.007711519529169658
132,-0.010696746482835312
133,-0.014358843424122214
134,-0.018728779652114075
135,-0.023782041012337513
136,-0.029437423610644234
137,-0.03555886603911497
138,-0.04196025788253307
139,-0.04841300983309605
140,-0.054656030961081584
141,-0.06040763515488493
142,-0.06537880264567804
143,-0.06928714516016382
144,-0.07187088884905851
145,-0.07290218276248346
146,-0.07219907113805044
147,-0.06963553364527549
148,-0.06514909288632598
149,-0.058745611953741214
150,-0.050501046654434785
151,-0.04056007666515247
152,-0.02913169534402701
153,-0.01648199477601667
154,-0.0029245229983912192
155,0.011191297154319688
156,0.02549310843437457
157,0.03959928635582858
158,0.053132682927489815
159,0.06573382401241573
160,0.07707298639868035
161,0.0868606748308893
162,0.0948561275019549
163,0.10087361326963844
164,0.10478641499755023
165,0.10652853071743805
166,0.10609424157034526
167,0.10353579858874977
168,0.0989595540506276
169,0.09252090463541678
170,0.08441842362692947
171,0.07488754077594312
172,0.06419407943386335
173,0.052627889401986365
174,0.040496734336818885
175,0.02812050248340351
176,0.01582572965281223
177,0.003940352336453836
178,-0.007211441947324104
179,-0.01731442093544791
180,-0.02606771898783325
181,-0.03319057493723314
182,-0.038428452958769205
183,-0.04155952509861288
184,-0.042401403785133185
185,-0.04081791807485129
186,-0.036725636284918345
187,-0.030099765921733926
188,-0.0209790135831462
189,-0.009468969355949671
190,0.004256400006444006
191,0.019955514469527993
192,0.037322474230107955
193,0.05599303604425667
194,0.0755532803452308
195,0.0955508230880462
196,0.11550825624140568
197,0.1349383503426388
198,0.15336042046610635
199,0.17031715052478003
200,0.1853911042135971
201,0.19822012983972384
202,0.20851088808808016
203,0.21604980225569517
204,0.2207108445916086
205,0.22245971701603384
206,0.22135416755806223
207,0.21754037550584335
208,0.211245537764751
209,0.20276698362628637
210,0.19245832582171632
211,0.18071330539275418
212,0.16794810406849695
213,0.1545829737356771
214,0.14102406161461112
215,0.1276462948173276
216,0.11477812836994039
217,0.1026888615204127
218,0.09157909171482502
219,0.08157471666466366
220,0.0727247168501895
221,0.0650027632369099
222,0.058312509882253435
223,0.05249625595104632
224,0.04734649942392921
225,0.042619773768023436
226,0.03805205510669364
227,0.03337495890583353
228,0.02833191493069876
229,0.02269352233204875
230,0.016271331902274106
231,0.008929385136154044
232,0.0005929551197045718
233,-0.008745924335350857
234,-0.019026394197817473
235,-0.030120252184633635
236,-0.041836882953483145
237,-0.053931366638317504
238,-0.06611533997278012
239,-0.07807004410826154
240,-0.08946088500814794
241,-0.09995275991069537
242,-0.10922536743786755
243,-0.11698772037250318
244,-0.1229911316196857
245,-0.12704002521308402
246,-0.12900004810807103
247,-0.1288031055256541
248,-0.12644911379813104
249,-0.12200444417870229
250,-0.11559721467056222
251,-0.10740975600725565
252,-0.09766873256329917
253,-0.08663352117827519
254,-0.07458354066331517
255,-0.06180526635824982
256,-0.04857967336706264
257,-0.03517080653774835
258,-0.021816096792080963
259,-0.008718921462311865
260,0.003956233993880284
261,0.016085830260646555
262,0.027586532415487842
263,0.038411838920368535
264,0.04854640745842541
265,0.05799854844293586
266,0.06679146422591142
267,0.0749538908004482
268,0.082510833103584
269,0.08947507606988805
270,0.09584010451608029
271,0.10157498130529329
272,0.1066216097691041
273,0.11089466032021893
274,0.1142842804279493
275,0.11666153337267243
276,0.11788633927175596
277,0.1178175313105241
278,0.11632449838514335
279,0.11329977063062074
280,0.10867182290250074
281,0.10241732450495612
282,0.09457206283157892
283,0.08523980196052096
284,0.0745984129611598
285,0.06290272456250572
286,0.05048368884178515
287,0.03774362365843019
288,0.025147483330748135
289,0.013210306939586027
290,0.0024811925803728914
291,-0.006475662805830768
292,-0.013102149271110409
293,-0.016868802765608072
294,-0.01729777404670402
295,-0.013985177455867106
296,-0.006621775808214686
297,0.0049890210163978975
298,0.020916783264369528
299,0.041094123654137345
300,0.06531183082231411
301,0.09321950109862585
302,0.1243318520515951
303,0.15804064780575197
304,0.19363190221617313
305,0.23030777360811314
306,0.26721233281252676
307,0.30346018589012996
308,0.33816677942726947
309,0.3704791176776416
310,0.39960557854192835
311,0.42484354339572183
312,0.44560364033444955
313,0.46142955076904457
314,0.4720125285950684
315,0.4772000270179044
316,0.47699809586815517
317,0.47156750562540767
318,0.46121384501333723
319,0.4463721148507551
320,0.4275865871318441
321,0.4054869085110891
