Timestamps,Signal
1,0.7030948553265368
2,0.702962915968864
3,0.7061647086786507
4,0.7052293845428561
5,0.7023760067466791
6,0.7096129542718163
7,0.702896430164927
8,0.6992682255474426
9,0.7032820270712186
10,0.6953172905730082
11,0.6871504229068548
12,0.6844760119125012
13,0.6791377408376003
14,0.6642591603627876
15,0.6549947204599569
16,0.6479490846495645
17,0.6334149142959673
18,0.6151073635288676
19,0.6050363836618389
20,0.5921095052651162
21,0.5741617563862922
22,0.5548388992478885
23,0.5451307372598118
24,0.5274136075310787
25,0.5106117181712213
26,0.49763974093016794
27,0.48409579380022133
28,0.46748425865289256
29,0.4609677809446468
30,0.4454342471955232
31,0.4367707021528804
32,0.42859158122798013
33,0.4198407220949547
34,0.4145981625755716
35,0.40818179138016153
36,0.40238934020012906
37,0.4007749581084896
38,0.3960830894205405
39,0.3935371331860358
40,0.3911657006980191
41,0.38951790885851034
42,0.3838601050749185
43,0.38305199294080217
44,0.38371901740676617
45,0.3744954233253125
46,0.368876505636782
47,0.36762002338597555
48,0.36190068627798233
49,0.3523058589286441
50,0.34347262223175967
51,0.3340891953189702
52,0.3287469545303171
53,0.3148560876284382
54,0.3015529732635804
55,0.29113535014458136
56,0.27838411500370985
57,0.2683606933746203
58,0.248880227697466
59,0.23998137869601605
60,0.2269362870788934
61,0.21069149093235315
62,0.2012457588315448
63,0.18996589707140465
64,0.17378171895050107
65,0.1664138923219156
66,0.1543373074883787
67,0.15015060439719807
68,0.1330347506075232
69,0.13078235468526658
70,0.12390252541626777
71,0.11528816039053191
72,0.11094428725398067
73,0.1064933418656455
74,0.10227359947273304
75,0.096997885375816
76,0.09773557656055043
77,0.09129717427947347
78,0.0890369913347695
79,0.09078794468703827
80,0.08770521069482098
81,0.08381114845085112
82,0.08521581152246144
83,0.08350635364386935
84,0.08317692437670848
85,0.08558313385248906
86,0.08060817772946163
87,0.07990039726828602
88,0.08506824406782454
89,0.08469021519303077
90,0.08271514317628896
91,0.08341278137462846
92,0.08553813540866828
93,0.08851768114850278
94,0.08918856385253013
95,0.08981112976800348
96,0.09135093812692577
97,0.09462303119740759
98,0.09749073803023556
99,0.09900089406958099
100,0.09826310449774839
101,0.09997552044539064
102,0.1086259731186484
103,0.10048504701468669
104,0.10369453263866978
105,0.10440491860024251
106,0.10508104435591195
107,0.1004034747040044
108,0.0985768590239639
109,0.0968185933126133
110,0.09273798105143684
111,0.08509111525003736
112,0.08253376822496866
113,0.07570718853013556
114,0.06809828267804352
115,0.06090903106846292
116,0.05384882488858124
117,0.044230120989522115
118,0.03981584327497047
119,0.02945816108045214
120,0.022307609182764754
121,0.016300793944004202
122,0.011379412159496893
123,0.002067882181473668
124,0.0012893017410939933
125,-0.003555211416749147
126,-0.007566313457512833
127,-0.0063534873896162036
128,-0.013021139847403097
129,-0.0060071070147595385
130,-0.011650761175310683
131,-0.009075938193459827
132,-0.006179864728112227
133,-0.011752228661955456
134,-0.005990401173143221
135,-0.006805404607934801
136,-0.010842802244877799
137,-0.0106731327716576
138,-0.01999076289983797
139,-0.01566164093755644
140,-0.025662121373783223
141,-0.03931845400481028
142,-0.04138197254035793
143,-0.054363303044714456
144,-0.06438876386407288
145,-0.07828065795877712
146,-0.09052910936615158
147,-0.10048474825385603
148,-0.11540123107971072
149,-0.12213888787899022
150,-0.1362008228895476
151,-0.14033297890385577
152,-0.14289895609745987
153,-0.15153875912431697
154,-0.14584492823511547
155,-0.14312475889121895
156,-0.131303021463073
157,-0.12671156370748135
158,-0.10976586143497882
159,-0.08788511503060085
160,-0.07101860121550804
161,-0.04658425997619629
162,-0.021005847306770638
163,0.006680109477131596
164,0.0308252750041172
165,0.06206627395706742
166,0.08885311331373222
167,0.11158043309297586
168,0.13431282105641884
169,0.15907152147833503
170,0.17487696064499605
171,0.1842923241695862
172,0.19698318767251338
173,0.20532117444471526
174,0.1989840010632561
175,0.2003084669908512
176,0.18712229221126675
177,0.17853237047613796
178,0.16242764649070363
179,0.14227253060128436
180,0.11970123435542152
181,0.09413256532070863
182,0.07284891187920936
183,0.046690206443348675
184,0.016064121667961926
185,-0.002660959686402784
186,-0.030010605695538442
187,-0.052172369660577034
188,-0.07188500198438422
189,-0.08314719101951193
190,-0.10339806162479084
191,-0.11156361118827879
192,-0.11778516735109296
193,-0.12281183233120833
194,-0.11932130378253852
195,-0.12071608302258541
196,-0.11683943000499847
197,-0.10437401376393732
198,-0.09516796009858028
199,-0.08641428806452531
200,-0.07274535379402076
201,-0.05832009547689984
202,-0.046422638365818863
203,-0.0317498628361839
204,-0.018361990351992295
205,-0.00927099126771158
206,0.004168313633003721
207,0.011145919977294406
208,0.021962437853377037
209,0.02406518680483112
210,0.02816251455907968
211,0.033481112627608306
212,0.03165772859833146
213,0.026345060861994198
214,0.029272720156676195
215,0.022142535780827942
216,0.013640621148814298
217,0.011093833646979807
218,0.0014485863716466347
219,-0.008131003139540828
220,-0.013433866784296422
221,-0.022869263981921472
222,-0.03276777780724606
223,-0.03863408966973824
224,-0.0449042807132342
225,-0.05401463151896681
226,-0.06008557345893446
227,-0.06110416839789942
228,-0.06742756826101859
229,-0.07170492446757633
230,-0.07195219288121557
231,-0.07470110412151804
232,-0.07454194133734854
233,-0.07330516076578669
234,-0.07622632193368012
235,-0.07610206188392635
