%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
138.0, -125276.00679111562, -123455.05487383067, -122409.55202693368, -123201.36257426294, -115452.52686173045, -122614.1375439331, -105132.4135222928, -164807.14557256052, -125596.62021358254, -123551.92733429997, -123884.52129179494, -124235.08605183198, -125103.71954485412, -76096.715163793, -124857.17980351209, -121347.4865373953, 0.0905, 0.845, 0.519, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110900435E9, 0.0, 2024-04-26 12:01:51.090
140.0, -125645.72699615086, -123597.10020984415, -122642.27839020234, -123545.37827317456, -115758.56694681251, -122970.04437089496, -105143.18706312026, -164816.399194765, -125012.03268909844, -122966.93747841567, -123300.62667138895, -123647.97278022443, -124518.48381978081, -76052.97279989396, -124287.27737513512, -120782.97087943208, 0.09225, 0.8465, 0.5195000000000001, 192.0, 1.0, 120.0, 13.0, 64.0, 8.0, 32.0, 0.0, 0.0, 0.0, 1.7141509110900605E9, 0.0, 2024-04-26 12:01:51.090
142.0, -126152.3739877193, -124227.93349360628, -123289.65196486139, -124078.48973017809, -116331.12923277965, -123489.92359518095, -105190.28218868759, -164861.52736682026, -126473.23327937524, -124428.09336520355, -124759.90501164258, -125114.85071359287, -125980.64553506918, -76168.68778093909, -125719.80067727575, -122203.96068143376, 0.09225, 0.8465, 0.5195000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110900762E9, 0.0, 2024-04-26 12:01:51.090
144.0, -125090.08498073638, -123309.2097412598, -122175.73042818671, -123001.64973755476, -115243.98508596243, -122420.57143695015, -105140.6166125079, -164814.92397963096, -125306.8298467195, -123262.00285697018, -123598.75423893383, -123935.77384183096, -124812.6551285571, -76088.80264625582, -124610.43889646995, -121105.12657226641, 0.09225, 0.8465, 0.5195000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110900917E9, 0.0, 2024-04-26 12:01:51.090
146.0, -125348.91818152883, -123501.0994674086, -122468.96296369589, -123271.43529313033, -115521.92902826417, -122685.08198083425, -105146.98685967767, -164820.1542878335, -125520.87015162352, -123476.55725199668, -123809.1735612361, -124160.61003930689, -125027.88007591726, -76099.95616673901, -124779.3510293187, -121271.870585903, 0.09225, 0.8465, 0.5195000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110901084E9, 0.0, 2024-04-26 12:01:51.090
148.0, -125164.44923453919, -123264.97563898274, -122217.61759729596, -123072.68358143372, -115305.25121751444, -122494.08632446366, -105134.35812406041, -164806.8997033715, -124986.05996204139, -122942.68583568167, -123276.91147052187, -123621.17303862251, -124492.57814795712, -76058.53838426333, -124268.8818894484, -120764.1507106007, 0.09225, 0.8465, 0.5195000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110901265E9, 0.0, 2024-04-26 12:01:51.090
150.0, -126262.43397741724, -124172.34470514592, -123308.58389241504, -124173.39523713532, -116398.94442545706, -123593.54628247576, -105190.90803753234, -164859.44865458593, -125840.41069035658, -123796.7683430634, -124127.32829181294, -124484.12918855301, -125348.24762919518, -76121.39148967165, -125083.26769867752, -121574.13322617213, 0.092125, 0.8472500000000001, 0.51875, 192.0, 1.0, 112.0, 13.0, 64.0, 8.0, 24.0, 0.0, 0.0, 0.0, 1.7141509110901427E9, 0.0, 2024-04-26 12:01:51.090
152.0, -125605.06917298665, -123833.06757605882, -122761.74846431596, -123532.36955790158, -115791.42401116181, -122944.42927174918, -105185.58832235198, -164854.97830569488, -126216.9928809396, -124173.6634580688, -124507.17383708643, -124851.70362612054, -125723.75693604433, -76165.35737101524, -125494.83036933308, -121982.18667294821, 0.092125, 0.8472500000000001, 0.51875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110901585E9, 0.0, 2024-04-26 12:01:51.090
154.0, -124729.99837756138, -122975.56525177542, -121821.12000240327, -122643.44068091402, -114885.57486362159, -122062.31767682049, -105124.92568790028, -164797.86959861155, -124941.33412138632, -122897.33414618185, -123232.54325777809, -123571.39570372054, -124447.31586543511, -76063.27695408785, -124237.23181929969, -120734.95933234207, 0.092125, 0.8472500000000001, 0.51875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090175E9, 0.0, 2024-04-26 12:01:51.090
156.0, -125291.20597734523, -123382.88109098448, -122378.4831021408, -123207.91163538834, -115448.72706517305, -122624.68756731601, -105146.31630734401, -164815.66158719797, -125216.19352295322, -123171.9253268153, -123503.35699359859, -123856.31339029234, -124723.35990945816, -76079.66078277359, -124469.86877559053, -120964.22117522015, 0.092125, 0.8472500000000001, 0.51875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110901918E9, 0.0, 2024-04-26 12:01:51.090
158.0, -125928.02952862138, -123869.36680905423, -122962.93651615818, -123836.10741330475, -116061.16486324846, -123256.37021736744, -105175.41827862481, -164842.4613287999, -125492.23756697627, -123446.65061791547, -123779.11046494372, -124131.64217849281, -124998.91221510318, -76096.60340507071, -124747.70095916999, -121241.18164076588, 0.092125, 0.8472500000000001, 0.51875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110902083E9, 0.0, 2024-04-26 12:01:51.090
160.0, -125065.22984090207, -123362.20572736333, -122231.27451315815, -122991.39028684978, -115258.4019611361, -122402.77944836373, -105149.78082773458, -164818.94729363293, -125874.74296983994, -123828.91015159014, -124164.27572539756, -124505.9891946303, -125380.59060342201, -76131.04744327634, -125158.52602225853, -121645.45764272902, 0.092125, 0.8472500000000001, 0.51875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110902247E9, 0.0, 2024-04-26 12:01:51.090
162.0, -125422.2542550867, -123428.21042873984, -122445.40422504, -123326.80056414612, -115550.33809546687, -122747.73392054248, -105150.36197309042, -164819.50608724428, -124880.40326600114, -122833.51991576195, -123167.03029477959, -123516.79039201622, -124386.31795481658, -76052.14578534912, -124147.48956531163, -120647.20638361054, 0.08600000000000001, 0.844, 0.512, 192.0, 1.0, 88.0, 13.0, 48.0, 8.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110902407E9, 0.0, 2024-04-26 12:01:51.090
164.0, -126371.62224908141, -124319.53094238412, -123443.87900160301, -124287.12091292393, -116522.23664787253, -123702.55574018428, -105215.7855291111, -164880.10166646264, -126134.00085377705, -124087.31866923794, -124418.72798427677, -124775.41712229457, -125641.14488853753, -76153.46624296502, -125377.03667605361, -121864.4600349021, 0.08600000000000001, 0.844, 0.512, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110902581E9, 0.0, 2024-04-26 12:01:51.090
166.0, -125080.49608236506, -123356.43897729386, -122206.41937332385, -122995.57006306293, -115253.39517037812, -122411.07194555664, -105159.3697261059, -164828.82676468216, -125707.39545910305, -123660.19918444147, -123998.04580188345, -124333.9925210467, -125212.5054851181, -76127.13588799667, -125008.4564099856, -121498.85255084666, 0.08600000000000001, 0.844, 0.512, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090273E9, 0.0, 2024-04-26 12:01:51.090
168.0, -124976.91809855917, -123195.93110036029, -122095.91234873682, -122893.64610834673, -115148.18550922698, -122307.76218268421, -105147.00921142212, -164816.89093314303, -125220.26154044409, -123172.8193965935, -123507.8049907452, -123855.82165191433, -124726.0421187928, -76089.58495731174, -124486.92315660992, -120983.62248940737, 0.08600000000000001, 0.844, 0.512, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090288E9, 0.0, 2024-04-26 12:01:51.090
170.0, -125362.75391134668, -123385.65270729695, -122404.65699489797, -123266.65201981689, -115498.88437973075, -122686.51249247939, -105149.17733063428, -164818.45555525488, -125008.29994777442, -122960.85780392383, -123295.73163935324, -123645.87171624563, -124514.2369883343, -76064.707465733, -124270.11123539344, -120767.4587687801, 0.08600000000000001, 0.844, 0.512, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090304E9, 0.0, 2024-04-26 12:01:51.090
172.0, -125395.63332744043, -123510.93423496894, -122492.54405409623, -123308.04745054811, -115554.98725831357, -122724.39869933114, -105152.75360974713, -164822.0988896011, -125577.4871203288, -123529.91086601149, -123865.67877121911, -124213.02488005458, -125083.58062309989, -76102.43721037355, -124843.7687568389, -121333.98608374431, 0.084, 0.84, 0.518, 192.0, 1.0, 80.0, 13.0, 32.0, 8.0, 24.0, 0.0, 0.0, 0.0, 1.7141509110903192E9, 0.0, 2024-04-26 12:01:51.090
174.0, -125405.13281883394, -123495.15390338349, -122485.0562197037, -123314.77532562916, -115555.59075541387, -122732.28886512386, -105152.91007195832, -164822.97060763487, -125390.80535063808, -123342.9161718984, -123678.6393736171, -124026.0748894304, -124897.0329638759, -76088.84734974473, -124658.38338832658, -121152.80284318958, 0.084, 0.84, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110903337E9, 0.0, 2024-04-26 12:01:51.090
176.0, -125525.87694238151, -123606.24207332637, -122605.97915720692, -123436.56998116613, -115674.36792544938, -122854.46350031657, -105162.1189906739, -164832.67126472847, -125455.35718862501, -123407.5797686076, -123742.47595578147, -124090.80554137297, -124961.71891232955, -76092.80360851332, -124719.76127860085, -121213.9572160193, 0.084, 0.84, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110903487E9, 0.0, 2024-04-26 12:01:51.090
178.0, -125255.35377923893, -123383.9763264628, -122336.41711907592, -123165.15274824534, -115402.235436706, -122583.49330228489, -105144.99755442113, -164817.87440989906, -125374.80150160808, -123327.94050311334, -123663.30607692077, -124007.41118281022, -124881.49850147945, -76089.1602741671, -124651.7225684789, -121144.8903256524, 0.084, 0.84, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110903642E9, 0.0, 2024-04-26 12:01:51.090
180.0, -125444.8071652421, -123553.04492152274, -122539.75093838584, -123359.23294535077, -115596.5838547449, -122775.80771157834, -105156.06166792652, -164829.8102414382, -125525.38520400348, -123479.12770260904, -123812.83924732677, -124162.01819920758, -125032.88686667525, -76095.93285273705, -124787.17413987806, -121278.91138540643, 0.084, 0.84, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110903893E9, 0.0, 2024-04-26 12:01:51.090
182.0, -126068.35378031181, -124010.29455784496, -123102.12082888137, -123973.39182774923, -116192.88369332359, -123394.03461146768, -105192.31619743303, -164864.0754656882, -125615.32862369165, -123568.84760485264, -123902.26857689246, -124253.74975845216, -125122.96439683014, -76111.08733547776, -124872.75896939743, -121365.65850563748, 0.09, 0.842, 0.51, 192.0, 1.0, 104.0, 13.0, 40.0, 7.5, 120.0, 0.0, 0.0, 0.0, 1.714150911090413E9, 0.0, 2024-04-26 12:01:51.090
184.0, -125815.46614354446, -123945.80977509139, -122924.13388778376, -123731.18832483153, -115972.80841741663, -123147.02548349208, -105198.39587192486, -164871.3174308917, -126133.39735667675, -124086.80457911547, -124422.23720815626, -124767.10227335719, -125641.03312981525, -76155.61201043273, -125406.71979269026, -121893.33848873836, 0.09, 0.842, 0.51, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110904365E9, 0.0, 2024-04-26 12:01:51.090
186.0, -125584.93025123242, -123749.47205179598, -122701.62227173118, -123503.33464185413, -115749.38037984139, -122916.86957083578, -105191.64564509937, -164864.29898313273, -125799.70816370347, -123753.11538614219, -124088.05627680497, -124434.6647780734, -125306.96395718622, -76144.23497250497, -125071.33186713837, -121562.73383649992, 0.09, 0.842, 0.51, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110904589E9, 0.0, 2024-04-26 12:01:51.090
188.0, -125421.42724054186, -123512.78942975873, -122469.81232998519, -123325.50416296771, -115553.19911875715, -122746.34811238624, -105178.54752284856, -164852.43020682698, -125231.23624697165, -123184.12937928789, -123520.34431938462, -123864.00239038497, -124737.88854335411, -76091.66366954609, -124511.73359295531, -121006.75654491861, 0.09, 0.842, 0.51, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110904818E9, 0.0, 2024-04-26 12:01:51.090
190.0, -125365.01143753665, -123550.31800869919, -122494.17573144147, -123283.08055199153, -115535.85416505983, -122696.23550131745, -105178.65928157083, -164852.0055236823, -125799.79757068129, -123752.84716520873, -124087.9892215716, -124435.44708912935, -125306.96395718622, -76146.58190567278, -125064.55928856842, -121553.41315906205, 0.09, 0.842, 0.51, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090505E9, 0.0, 2024-04-26 12:01:51.090
192.0, -124945.62565632173, -123150.44530039374, -122056.26035407309, -122860.07378817485, -115108.35470060763, -122274.83806310155, -105144.75168523213, -164821.4506890119, -125118.8293241059, -123071.27542153305, -123407.55741686314, -123752.22131636398, -124625.28045478827, -76081.09129441873, -124393.67167874238, -120890.52747375102, 0.096, 0.848, 0.518, 192.0, 1.5, 0.0, 13.0, 64.0, 8.0, 24.0, 0.0, 0.0, 0.0, 1.7141509110905273E9, 0.0, 2024-04-26 12:01:51.090
194.0, -125381.48467320022, -123363.43507330837, -122391.87179706953, -123278.65490658939, -115497.90090297472, -122701.44345777553, -105152.37363009139, -164828.42443328197, -124816.72314604798, -122769.30335394185, -123104.71363123819, -123451.85857437356, -124323.21898021924, -76053.73275920544, -124085.59758491488, -120583.12393225718, 0.096, 0.848, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110905504E9, 0.0, 2024-04-26 12:01:51.090
196.0, -125075.37753288478, -123282.81233105807, -122211.6943850153, -122990.56327230493, -115249.50596684289, -122404.3887739645, -105137.2638508396, -164816.82387790966, -125677.2653075773, -123629.44318407097, -123965.83693812335, -124310.76905855765, -125183.53762430402, -76113.74719306793, -124944.46336561005, -121432.62433202557, 0.096, 0.848, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110905745E9, 0.0, 2024-04-26 12:01:51.090
198.0, -125149.36180703186, -123267.52373785064, -122235.7448620492, -123058.55727893798, -115302.72547039099, -122474.72971376535, -105134.08990312695, -164814.85692439758, -125112.07909728041, -123064.7487121521, -123400.51661735972, -123748.84620295123, -124618.75374540732, -76069.6024977687, -124375.4103035224, -120873.11546482032, 0.096, 0.848, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110905967E9, 0.0, 2024-04-26 12:01:51.090
200.0, -125100.63500411929, -123172.79704484905, -122151.21056451925, -123003.19200792219, -115236.2960858698, -122422.6501491845, -105114.50977498411, -164799.3001102567, -124929.93473171411, -122882.33612565233, -123219.35572854946, -123563.43848269446, -124436.45291762984, -76042.73570093342, -124204.93354856176, -120700.58234936981, 0.096, 0.848, 0.518, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110906196E9, 0.0, 2024-04-26 12:01:51.090
202.0, -125873.40186517262, -123857.36392228174, -122943.49049848206, -123783.33494464576, -116019.41180460594, -123198.74742016166, -105158.9673947057, -164842.5060322888, -125652.2090020429, -123605.14683784805, -123939.03719652143, -124292.70884903775, -125159.93418215921, -76099.93381499455, -124899.40224878816, -121390.37953500505, 0.093, 0.848, 0.516, 192.0, 1.0, 104.0, 13.0, 64.0, 8.0, 8.0, 0.0, 0.0, 0.0, 1.7141509110906425E9, 0.0, 2024-04-26 12:01:51.090
204.0, -125443.68957801934, -123561.69504662693, -122530.16204001452, -123352.10273886952, -115595.51097101104, -122768.72220858601, -105141.57773751947, -164829.92200016047, -125576.74951276179, -123529.08385146665, -123866.48343401951, -124208.71099337471, -125083.37945739979, -76094.0553062028, -124856.55395466734, -121348.17944147343, 0.093, 0.848, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110906649E9, 0.0, 2024-04-26 12:01:51.090
206.0, -124888.58400447179, -123128.25001814963, -122006.97475754915, -122800.99812757947, -115054.88932787054, -122215.78475425062, -105114.24155405063, -164806.4526684824, -125311.30019561056, -123263.70158954879, -123600.78824767927, -123942.81464133438, -124817.68427105955, -76077.85029147271, -124591.68578287195, -121084.00417375616, 0.093, 0.848, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090688E9, 0.0, 2024-04-26 12:01:51.090
208.0, -125965.5357558174, -123845.69631167607, -122966.55749875994, -123863.60005898477, -116080.99086058032, -123285.13691248142, -105155.72639175969, -164846.39523582402, -125234.8572295734, -123187.25862351163, -123520.74665078481, -123874.95474516807, -124742.06831956725, -76066.33914307824, -124482.96689784132, -120978.63805039383, 0.093, 0.848, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090712E9, 0.0, 2024-04-26 12:01:51.090
210.0, -125723.71223255542, -123860.7390356945, -122837.744395464, -123638.22741964192, -115889.39170710942, -123052.41054921277, -105167.43870585426, -164859.44865458593, -126149.2223917511, -124102.9425386122, -124438.57633335309, -124782.21205260899, -125656.32172302267, -76143.63147540468, -125423.19302835382, -121906.9283493672, 0.093, 0.848, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911090736E9, 0.0, 2024-04-26 12:01:51.090
212.0, -125676.84062443265, -123782.4185231231, -122766.06235099582, -123587.69012542846, -115831.05365408107, -123003.4825806001, -105167.86338899891, -164861.72853252036, -125748.433261923, -123702.22046401746, -124036.9825407246, -124384.39570479342, -125255.64435191684, -76123.58196062827, -125015.87718914477, -121508.1285247956, 0.0925, 0.845, 0.516, 192.0, 1.0, 112.0, 13.0, 40.0, 8.0, 16.0, 0.0, 0.0, 0.0, 1.714150911090758E9, 0.0, 2024-04-26 12:01:51.090
214.0, -126028.21004727007, -124055.9815235116, -123091.7496194541, -123936.5561528869, -116169.28025117877, -123353.71206447031, -105196.94300853528, -164888.52827412228, -125819.95884417997, -123774.70717128602, -124108.57517821493, -124457.7764818402, -125328.19811441877, -76134.6237223892, -125083.55827135543, -121575.13905467262, 0.0925, 0.845, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110907805E9, 0.0, 2024-04-26 12:01:51.090
216.0, -125346.4371378943, -123565.87482284008, -122469.47705381837, -123260.21471741376, -115514.39649038274, -122674.28608826234, -105166.23171165369, -164859.2698406303, -125824.94328319351, -123778.8645957547, -124115.05718410698, -124457.17298473991, -125331.26030340914, -76141.99979805945, -125106.71467861113, -121596.52967411635, 0.0925, 0.845, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110908031E9, 0.0, 2024-04-26 12:01:51.090
218.0, -125703.84153173465, -123743.14650811513, -122747.8233275203, -123606.51029425983, -115833.89232562689, -123026.2813599445, -105184.06840372902, -164873.97728848187, -125405.8480746565, -123359.79173896216, -123694.17383601355, -124042.32460764941, -124912.90270243917, -76107.98044299847, -124672.10735942214, -121166.43740730733, 0.0925, 0.845, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110908267E9, 0.0, 2024-04-26 12:01:51.090
220.0, -125049.49421280554, -123317.68105240836, -122200.20558836528, -122968.09976912735, -115229.9481904445, -122379.24306145229, -105152.48538881367, -164843.82478521168, -125703.6180142901, -123657.1369954511, -123993.57545299239, -124336.07123328105, -125210.56088335048, -76135.3166264673, -124982.46133118408, -121470.95757376643, 0.0925, 0.845, 0.516, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509110908484E9, 0.0, 2024-04-26 12:01:51.090
222.0, -124872.87072811971, -123025.1861244662, -121941.05946315045, -122778.62403137972, -115014.03033900623, -122196.00346040768, -105129.97718214718, -164822.27770355676, -124753.17713656154, -122706.20437934452, -123042.06169152996, -123387.03851545317, -124260.0305986441, -76052.65987547158, -124029.94174122116, -120527.42338507455, 0.09325, 0.8454999999999999, 0.513, 192.0, 1.0, 120.0, 13.0, 56.0, 7.5, 120.0, 0.0, 0.0, 0.0, 1.714150911119714E9, 0.0, 2024-04-26 12:01:51.119
224.0, -125308.66268976482, -123340.25631430821, -122362.36749438853, -123212.71726044622, -115444.77080640446, -122629.96257900746, -105135.78863570555, -164827.5080117593, -125105.66414662173, -123058.37846498234, -123392.93937598937, -123741.87245868117, -124612.89758836004, -76075.36924783817, -124368.01187610769, -120859.36914198032, 0.09325, 0.8454999999999999, 0.513, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911119752E9, 0.0, 2024-04-26 12:01:51.119
228.0, -126107.67049880869, -123942.18879248963, -123100.39974455831, -124003.38786880826, -116213.69316741147, -123423.40480368196, -105165.89643548685, -164858.75575050781, -125261.50050896413, -123214.57245523602, -123547.34522668664, -123903.0955914373, -124769.31509605827, -76077.11268390568, -124507.71027895335, -121002.08503032745, 0.09325, 0.8454999999999999, 0.513, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115852163E9, 0.0, 2024-04-26 12:01:51.585
230.0, -125104.72537335461, -123384.49041658526, -122260.08591176104, -123019.82170579693, -115280.68665035805, -122430.83088765513, -105130.62538273638, -164829.56437224918, -125965.06636918383, -123918.13831545573, -124255.80611894204, -124594.70326837341, -125472.05394173312, -76131.02509153189, -125252.42570071528, -121736.94333278458, 0.09325, 0.8454999999999999, 0.513, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115854757E9, 0.0, 2024-04-26 12:01:51.585
232.0, -125434.95004593731, -123492.94108068242, -122495.02509773077, -123337.81997416259, -115570.29820326545, -122753.9700572455, -105136.86151943941, -164836.31459907469, -125185.83985398292, -123138.7106345547, -123473.65152521749, -123824.23863699898, -124693.49797886587, -76076.59859378322, -124446.06416774562, -120943.9481429992, 0.096625, 0.8467499999999999, 0.5125, 192.0, 1.5, 16.0, 13.0, 64.0, 8.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115854983E9, 0.0, 2024-04-26 12:01:51.585
234.0, -125886.38822870115, -123846.74684366547, -122912.06394577789, -123783.53611034586, -116001.61981601952, -123203.26247254164, -105159.816760995, -164859.04632318573, -125465.61663933, -123418.80034432416, -123754.16591813159, -124102.67431767874, -124973.02889502393, -76088.57912881127, -124730.40070896158, -121223.63552136846, 0.096625, 0.8467499999999999, 0.5125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.714150911585519E9, 0.0, 2024-04-26 12:01:51.585
236.0, -125705.16028465753, -123824.99859631046, -122804.41794448113, -123612.7240792184, -115854.70179971479, -123027.55540937847, -105167.05872619853, -164866.69061978944, -126021.41511695566, -123975.02350509448, -124310.88081727992, -124656.19291736996, -125528.6262069495, -76145.03963530537, -125293.12822736839, -121780.86451063927, 0.096625, 0.8467499999999999, 0.5125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115855403E9, 0.0, 2024-04-26 12:01:51.585
238.0, -125708.28952888126, -123817.46605842902, -122799.54526418987, -123616.94855892046, -115853.22658458074, -123031.7351855916, -105176.80408678105, -164877.06182921672, -125780.8432913832, -123734.85401092221, -124069.6831428627, -124417.61039705401, -125288.30025056604, -76130.93568455406, -125046.78965172645, -121539.75624319987, 0.096625, 0.8467499999999999, 0.5125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71415091158556E9, 0.0, 2024-04-26 12:01:51.585
240.0, -125228.1070027479, -123396.38154463549, -122305.88463614997, -123132.13922168485, -115367.85845373374, -122549.31748501271, -105153.53592080307, -164854.9559539504, -125413.67118521586, -123368.28540185517, -123704.54504544081, -124045.76677629552, -124920.72581299851, -76112.09316397825, -124698.90710102406, -121191.78428551964, 0.096625, 0.8467499999999999, 0.5125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71415091158558E9, 0.0, 2024-04-26 12:01:51.585
242.0, -125813.40978305458, -123840.84598312927, -122877.91048025018, -123718.49253398091, -115947.84151886005, -123135.15670718631, -105178.9275025043, -164878.40293388403, -125667.13996733904, -123621.44125955597, -123954.68341764015, -124306.36576489995, -125174.82044396646, -76125.54891414034, -124920.99403393199, -121412.73127946035, 0.096625, 0.8467499999999999, 0.5125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115855968E9, 0.0, 2024-04-26 12:01:51.585
244.0, -126271.7099513662, -124257.59425849847, -123335.1601165724, -124177.9102895153, -116407.46044009452, -123593.70274468693, -105219.27240124613, -164915.39507095757, -126025.1478582797, -123979.62796445227, -124312.73601206971, -124663.94897269596, -125533.25301805175, -76165.96086811554, -125282.73466619667, -121773.66724892466, 0.10200000000000001, 0.844, 0.512, 192.0, 1.5, 24.0, 13.0, 48.0, 8.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115856104E9, 0.0, 2024-04-26 12:01:51.585
246.0, -125377.30489698707, -123582.48216897038, -122475.8025974992, -123284.28754619212, -115525.52765912148, -122700.48233276396, -105181.22973218319, -164880.59340484065, -125730.26129368083, -123684.78610334231, -124021.6715957727, -124359.74173065923, -125237.09240401894, -76145.08433879427, -125023.76735493749, -121514.69993766546, 0.10200000000000001, 0.844, 0.512, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7141509115856247E9, 0.0, 2024-04-26 12:01:51.585
