timestamp,Señal Suavizada
50.0,-0.0111895898317132
50.001,-0.023807198641131212
50.002,-0.037794254985766364
50.003,-0.05303638508001264
50.004,-0.0693688031915311
50.005,-0.07539444619583537
50.006,-0.08063437310168817
50.007,-0.08488466862354094
50.008,-0.08798713738030453
50.009,-0.08983600937826078
50.01,-0.09038188316990574
50.011,-0.08963271731451455
50.012,-0.08765183478559051
50.013,-0.08455307786759751
50.014,-0.0804934058914394
50.015,-0.07566336426078205
50.016,-0.0702759687069914
50.017,-0.06455464018748812
50.018,-0.05872087194985712
50.019,-0.052982320106267945
50.02,-0.04752198448659354
50.021,-0.042489078442912866
50.022,-0.037992082722884714
50.023,-0.03409435012984419
50.024,-0.030812480944586718
50.025,-0.028117524376675456
50.026,-0.025938901384705452
50.027,-0.02417078095238593
50.028,-0.02268050580108049
50.029,-0.021318541604101893
50.03,-0.019929339169164204
50.031,-0.018362444810736487
50.032,-0.016483189797998666
50.033,-0.014182309817125406
50.034,-0.011383910354125162
50.035,-0.008051293975623878
50.036,-0.004190289850040195
50.037,0.00015013190577720624
50.038,0.004880022916557993
50.039,0.009873297880773423
50.04,0.014975009945182272
50.041,0.020010677219622082
50.042,0.02479716344920045
50.043,0.02915452681152801
50.044,0.03291819939050435
50.045,0.03595083418379654
50.046,0.0381531740964528
50.047,0.039473337813566996
50.048,0.039913994993042295
50.049,0.039537001139068544
50.05,0.03846518271610538
50.051,0.03688109367562887
50.052,0.03502270685357192
50.053,0.03317614328517257
50.054,0.03166567719336287
50.055,0.030841383417508497
50.056,0.031064901696751423
50.057,0.03269388078678616
50.058,0.03606573835674155
50.059,0.041481411273423294
50.06,0.04918978503031889
50.061,0.05937348244428227
50.062,0.07213665392607638
50.063,0.08749534374380519
50.064,0.10537091882580063
50.065,0.12558693731882836
50.066,0.1478697001821162
50.067,0.17185259207026043
50.068,0.19708416049003435
50.069,0.22303973223091256
50.07,0.24913621093654625
50.071,0.2747495587670861
50.072,0.29923433811337186
50.073,0.3219445928310598
50.074,0.34225526703374226
50.075,0.3595833203409523
50.076,0.37340769331435664
50.077,0.3832873065009451
50.078,0.38887634669605675
50.079,0.3899361964597714
50.08,0.3863435054730791
50.081,0.3780940607301652
50.082,0.3653022947026869
50.083,0.3481964554058349
50.084,0.32710966068006786
50.085,0.30246723458895464
50.086,0.27477089017869105
50.087,0.24458045457488078
50.088,0.21249393676090894
50.089,0.17912679809618653
50.09,0.1450913061612195
50.091,0.11097683096635501
50.092,0.07733188334637382
50.093,0.04464859391953885
50.094,0.013350200621851615
50.095,-0.016218037828015126
50.096,-0.043794257388516944
50.097,-0.06920166192768366
50.098,-0.09234655427751023
50.099,-0.11321298497617271
50.1,-0.13185442708964454
50.101,-0.14838299869215854
50.102,-0.16295684826920445
50.103,-0.17576637500188672
50.104,-0.1870199815525155
50.105,-0.19693005061075555
50.106,-0.20569979830726698
50.107,-0.21351159230694278
50.108,-0.2205172340558043
50.109,-0.22683060324322385
50.11,-0.2325229383399317
50.111,-0.23762089660953364
50.112,-0.24210740977753972
50.113,-0.2459252240080313
50.114,-0.2489828844032401
50.115,-0.2511628164602257
50.116,-0.2523310641714486
50.117,-0.25234816635579777
50.118,-0.25108059546342304
50.119,-0.2484121531201744
50.12,-0.2442547149819004
50.121,-0.23855773909464162
50.122,-0.23131599975929357
50.123,-0.22257509147068913
50.124,-0.21243434482064097
50.125,-0.20104691893968704
50.126,-0.18861697395087745
50.127,-0.175393970306819
50.128,-0.1616642985159289
50.129,-0.14774058976998744
50.13,-0.13394918813365095
50.131,-0.12061638150090556
50.132,-0.10805408032286673
50.133,-0.09654567975046449
50.134,-0.08633285962340392
50.135,-0.07760404972622581
50.136,-0.07048521701121285
50.137,-0.06503352717645235
50.138,-0.061234288273661085
50.139,-0.059001414726608754
50.14,-0.05818146301754807
50.141,-0.05856109448884338
50.142,-0.05987762468459815
50.143,-0.06183214415623898
50.144,-0.06410453995647154
50.145,-0.06636963575603748
