Timestamps,Signal
1,0.06125049290976379
2,0.06699941503628835
3,0.07135481167015369
4,0.07424617059931515
5,0.07566077386770749
6,0.07564232431639069
7,0.07428676607149297
8,0.07173557104161349
9,0.06816691147611852
10,0.0637852516525822
11,0.05880997090664556
12,0.05346367192896755
13,0.04796083918970366
14,0.04249747268270823
15,0.03724224820605523
16,0.03232965324999549
17,0.02785541580121848
18,0.023874392702286
19,0.020400932213549463
20,0.017411572304344657
21,0.014849806536693157
22,0.012632526995615512
23,0.01065766587717329
24,0.008812504472896273
25,0.006982104792324024
26,0.005057325867836308
27,0.0029419464225093877
28,0.0005585016066903075
29,-0.00214746325174698
30,-0.00520489877025522
31,-0.008616567474514027
32,-0.012360096529782968
33,-0.01639058651077575
34,-0.020644499928431786
35,-0.02504448638832542
36,-0.029504760045424693
37,-0.03393662900858037
38,-0.038253795456589454
39,-0.04237708475533948
40,-0.046238322824771146
41,-0.049783158694276325
42,-0.052972719713560476
43,-0.05578407220498961
44,-0.05820954573333535
45,-0.060255054981597944
46,-0.0619376127522385
47,-0.06328227077158116
48,-0.06431874833149537
49,-0.0650780132052574
50,-0.0655890652677994
51,-0.06587614427400923
52,-0.06595654112075236
53,-0.06583914276918951
54,-0.06552378652664016
55,-0.06500144868755997
56,-0.0642552406174533
57,-0.06326213912393285
58,-0.06199534315270669
59,-0.06042712129128766
60,-0.058531988624465396
61,-0.05629004261807097
62,-0.05369027981828088
63,-0.05073371393539409
64,-0.04743611751508426
65,-0.043830221696612784
66,-0.039967217459650387
67,-0.035917419471144255
68,-0.03176997170894334
69,-0.02763150127432623
70,-0.023623659331811375
71,-0.019879529198127226
72,-0.016538927331612826
73,-0.013742680489062076
74,-0.011626023546735583
75,-0.01031132409318122
76,-0.009900407065541045
77,-0.010466810787197477
78,-0.01204835493457415
79,-0.014640434836625282
80,-0.018190477456620904
81,-0.022593978404744038
82,-0.0276925098300574
83,-0.0332740244687392
84,-0.039075689589132906
85,-0.04478936666904142
86,-0.050069722941788936
87,-0.05454481035129212
88,-0.05782879938719403
89,-0.05953641115606161
90,-0.059298464972533646
91,-0.056777856910810234
92,-0.05168521874156457
93,-0.04379348255376293
94,-0.032950597287586716
95,-0.019089711438411067
96,-0.002236241260295915
97,0.017488601378429593
98,0.03986807131252053
99,0.06459399805038563
100,0.09127459340933004
101,0.11944561174498206
102,0.14858434913337534
103,0.17812582362367602
104,0.20748037002166153
105,0.2360518333177386
106,0.2632555416502709
107,0.28853528027496606
108,0.31137858003051255
109,0.3313297665185822
110,0.3480003666108463
111,0.3610766378517777
112,0.37032416361914167
113,0.3755896221115821
114,0.3767999753874369
115,0.37395943764002854
116,0.3671446604715012
117,0.35649860454664833
118,0.3422235607279549
119,0.32457374947127854
120,0.30384785647966617
121,0.28038177256828956
122,0.25454170101763973
123,0.22671770210719133
124,0.19731765091278958
125,0.16676151379866713
126,0.13547579763548084
127,0.10388801669464555
128,0.07242103004200387
129,0.04148713654612681
130,0.011481875548753294
131,-0.017222438260319654
132,-0.04428333918130585
133,-0.06939481343029567
134,-0.0922936301875096
135,-0.1127650981253919
136,-0.130647924527301
137,-0.14583786021910788
138,-0.15828984742451258
139,-0.16801844702834026
140,-0.175096408060953
141,-0.1796513432380557
142,-0.18186058221669554
143,-0.18194437956810283
144,-0.18015775628016167
145,-0.17678133381940994
146,-0.1721115743765541
147,-0.1664508725615194
148,-0.16009794248189158
149,-0.15333891146190592
150,-0.14643947479597055
151,-0.13963838950938057
152,-0.13314248908220377
153,-0.12712330396700802
154,-0.12171527494194653
155,-0.11701545887733747
156,-0.1130845510624628
157,-0.10994899835443435
158,-0.10760394888993911
159,-0.1060167739036334
160,-0.10513091677056542
161,-0.10486986141197387
162,-0.10514105629432888
163,-0.10583968755961037
164,-0.10685225310685906
165,-0.10805993690427086
166,-0.10934182295719433
167,-0.11057801163210108
168,-0.11165270552132978
169,-0.11245732292541787
170,-0.11289366772143067
