Timestamps,Signal
1,0.026600161034732825
2,0.025762385700182733
3,0.02493998212957506
4,0.024286408140934128
5,0.023950951108466203
6,0.02406824155431129
7,0.024748389280503786
8,0.026068366247755645
9,0.02806518510685984
10,0.03073133163754052
11,0.03401277636474717
12,0.037809734422009224
13,0.0419801867566113
14,0.04634601041541847
15,0.050701403483148305
16,0.054823154021779494
17,0.05848218609423434
18,0.06145573281252438
19,0.06353944728068811
20,0.06455875523378175
21,0.06437879030170858
22,0.06291233602860329
23,0.06012530583543564
24,0.05603943294906292
25,0.050732004633016234
26,0.0443326459342786
27,0.037017327180024165
28,0.0289999275154119
29,0.020521827720459993
30,0.01184011699368168
31,0.003215072978623534
32,-0.005102391029360817
33,-0.012882615525772838
34,-0.019927774304574486
35,-0.02608058212887912
36,-0.031230677522684158
37,-0.035318367615574144
38,-0.03833557851386816
39,-0.04032401575025715
40,-0.04137069659295121
41,-0.04160116257152867
42,-0.04117080486484613
43,-0.04025482886238782
44,-0.03903745245081341
45,-0.03770095784158021
46,-0.03641520821437099
47,-0.035328203543169186
48,-0.034558175759336576
49,-0.03418762153893693
50,-0.034259550554762194
51,-0.03477610672025344
52,-0.03569957757612869
53,-0.036955680937918886
54,-0.03843889904534437
55,-0.040019534444893506
56,-0.041552071549855796
57,-0.042884379269283124
58,-0.0438672605850957
59,-0.04436384839597712
60,-0.04425837125721623
61,-0.04346385549979116
62,-0.04192839054033789
63,-0.03963965990066713
64,-0.03662752710571759
65,-0.0329645518982486
66,-0.02876440605432729
67,-0.024178242990513896
68,-0.01938915785750312
69,-0.014604948893548826
70,-0.01004945166264774
71,-0.005952770938160769
72,-0.002540775188702794
73,-2.4248093113874835e-05
74,0.00141189577793278
75,0.0016189129483836894
76,0.0004936429538126598
77,-0.0020133611145347107
78,-0.00589134144598147
79,-0.011064805780977939
80,-0.017391221576088023
81,-0.02466113668852296
82,-0.032600849018734786
83,-0.040877667188380234
84,-0.04910770938954746
85,-0.05686608772714017
86,-0.06369922745628852
87,-0.06913897620399531
88,-0.07271806591741833
89,-0.07398641158588275
90,-0.07252767354794729
91,-0.06797546852740514
92,-0.060028598807471106
93,-0.0484646810723009
94,-0.03315159921023336
95,-0.014056276661340855
96,0.008749645739465985
97,0.035087518451735765
98,0.06467293677156759
99,0.09712055178047378
100,0.13195230730198887
101,0.1686088250815636
102,0.2064635295294175
103,0.2448389952959201
104,0.28302491768841764
105,0.32029704925669805
106,0.35593642475181264
107,0.38924820964651125
