Timestamps,Signal
1,-0.07231148849512332
2,-0.08459578460477561
3,-0.09419293963526063
4,-0.10638049727709664
5,-0.11736660733308849
6,-0.12756324370449887
7,-0.13209539899399786
8,-0.1388182148986083
9,-0.1449578465986911
10,-0.14598068910329837
11,-0.14472289460415333
12,-0.1467688893750126
13,-0.14284265607842117
14,-0.13497007682122103
15,-0.13164436265427487
16,-0.12473810993272845
17,-0.11367294704177
18,-0.1039843870901198
19,-0.09348924268338848
20,-0.08301841775903737
21,-0.07193725914085736
22,-0.06011278574480894
23,-0.04522661215482598
24,-0.03917384362229599
25,-0.02603938936823151
26,-0.017906609077704944
27,-0.00796172788515105
28,-0.001184072574525416
29,0.007692478594979489
30,0.009766473460923753
31,0.014970465768496952
32,0.019128208673567872
33,0.019862698098350687
34,0.01817617161376236
35,0.022668280526503753
36,0.019158793619498488
37,0.01408355672833859
38,0.015992669740883612
39,0.011786955327911906
40,0.010009381748826436
41,0.00420696100452284
42,0.00584821783535399
43,0.0030726514107236344
44,0.003000009508263556
45,0.0009723668627196322
46,0.0034506504409466295
47,0.010205772357711116
48,0.008210954350391063
49,0.017551746338782925
50,0.025432985113323228
51,0.030312984906631812
52,0.042626963746978275
53,0.05523523800066711
54,0.064811409326713
55,0.0757818375913093
56,0.09642610362521742
57,0.10443250181706837
58,0.12014146440573506
59,0.13413427783227141
60,0.14741285807056953
61,0.1615294932336521
62,0.17285651555118492
63,0.18111027039528527
64,0.19224062490492466
65,0.19876445888671074
66,0.20788802111965937
67,0.20673818460921187
68,0.20955678989834842
69,0.21145121049229854
70,0.21042672835106196
71,0.2055567245311199
72,0.1986124860338458
73,0.1917729209559476
74,0.18857542713116943
75,0.17685169136534357
76,0.16462073527790033
77,0.1592842725459976
78,0.1437833987994445
79,0.1384253600937325
80,0.12637941522946916
81,0.11664992179124457
82,0.10712603409414684
83,0.0992919350539179
84,0.09756393091897486
85,0.0882915677015902
86,0.07971109543155933
87,0.08408276994921549
88,0.08235139851939755
89,0.0748274100729325
90,0.08246510033964205
91,0.08268598778326997
92,0.08198458069394898
93,0.08800976942318722
94,0.0915385716830396
95,0.09429482213891441
96,0.09719681119645499
97,0.10102119423655319
98,0.1060062994293894
99,0.10377854969649875
100,0.1093874628181532
101,0.1073701283450259
102,0.10378341115138362
103,0.10664071561272043
104,0.10086364862680025
105,0.095433076424607
106,0.0873009504815806
107,0.08373680441354042
108,0.07566115962860409
109,0.06286343326578869
110,0.05568279944828926
111,0.044188426247239745
112,0.03422934711091574
113,0.025941400753963364
114,0.012663025388401642
115,0.004469696006266982
116,-0.002245646512607828
117,-0.01251584587871601
118,-0.01654720871944746
119,-0.021653470227623477
120,-0.02197383010549752
121,-0.029453969028229127
122,-0.02507478286992071
123,-0.02113391081381378
124,-0.02002031303246432
125,-0.014346795366111071
126,-0.0075359921410331765
127,-0.003104226193628065
128,0.011211231401105727
129,0.01766949897966915
130,0.023868718567435613
131,0.03561220449799155
132,0.04167451618840118
133,0.0538873296827226
134,0.05715767901978169
135,0.06141758634492959
136,0.06511778351596464
137,0.0700316248896038
138,0.06754491587254412
139,0.06368670048204512
140,0.06321772714685918
141,0.051625802677440394
142,0.045688854549454344
143,0.03559365801575559
144,0.02257704894018365
145,0.011005246798432448
146,-0.008460474107527852
147,-0.022426813794287966
148,-0.03613887616489053
149,-0.05402093580473834
150,-0.06976543363064412
151,-0.08928548949711582
152,-0.09859018246384697
153,-0.1153826856946438
154,-0.12646114476714337
155,-0.13506892385807875
156,-0.1460264853553956
157,-0.15115932270486107
158,-0.1525509798528104
159,-0.15615189893567566
160,-0.1513763623281676
161,-0.1539646688800619
162,-0.14211985414592976
163,-0.1334780451072713
164,-0.1294461044067255
165,-0.1111395838136632
166,-0.09986684246203707
167,-0.0876326330244848
168,-0.06671113795165072
169,-0.054712194177541154
170,-0.0373972494255214
171,-0.019079532151037738
172,-0.0033817444397690995
173,0.00977524961542513
174,0.028048339738270693
175,0.03768857461511051
176,0.05427658525239644
177,0.06458588813556417
178,0.06623392059696487
179,0.08017440167035934
180,0.08800027678784292
181,0.08568017361718526
182,0.08695581129177493
183,0.08928426881510727
184,0.08899788782793053
185,0.08093031653282926
186,0.08031553214498097
187,0.07169722144849905
188,0.06034399117451818
189,0.059864460880238085
190,0.047954873691826425
191,0.035798675940729136
192,0.02609178991774061
193,0.020302049261591154
194,0.008179490637304727
195,-0.0037573537496048224
196,-0.007333560502173958
197,-0.018632673047715598
198,-0.028387221060433742
199,-0.033128397726262845
200,-0.035040487735075704
201,-0.04418400567052794
202,-0.05028955470209119
203,-0.04742456716321422
204,-0.05092049202697739
205,-0.05165687268623553
206,-0.05414036336520626
207,-0.048192491520022515
208,-0.04734332377174892
209,-0.047817583685529325
210,-0.03991629954867627
211,-0.03696266317660876
212,-0.034705141820650015
213,-0.02648242255189968
214,-0.024601332259062986
215,-0.016449136136408263
216,-0.0118661049193664
217,-0.008547158289732206
218,-0.00522154675610572
219,0.002798139780251211
220,0.006514194933176192
221,0.007001492733478727
222,0.007810537928491736
223,0.010659378087650478
224,0.013996356561961784
225,0.011903940505067986
226,0.005858658921614241
227,0.0051433451939696395
228,0.006543419607885872
229,-0.006312394845499687
230,-0.010900106282536522
231,-0.013956654063672058
232,-0.028276668320836845
233,-0.03619167137569961
234,-0.04393554734819458
235,-0.05706492843058392
236,-0.07146670196005395
237,-0.0800351730937279
238,-0.09193877119677812
239,-0.10829694826415251
240,-0.11841337192065698
241,-0.12983933657173868
242,-0.14351125883198984
