Timestamps,Signal
1,0.13949775127938513
2,0.15055124627377028
3,0.16052343918093093
4,0.16770347197494806
5,0.17332723350812462
6,0.18021624810609732
7,0.18302481060102677
8,0.18501762615126516
9,0.1889229864058028
10,0.1816640878075682
11,0.18580399645653395
12,0.17912873522976924
13,0.17337080668001031
14,0.1672742805681493
15,0.16230060579891176
16,0.1512394215530944
17,0.1408037064165048
18,0.13534279567522486
19,0.12172630456996344
20,0.11252738557583199
21,0.10415160460125808
22,0.09027548837019174
23,0.08459366225309438
24,0.07309830063124383
25,0.06759578613991211
26,0.058550228124667494
27,0.05098259522554192
28,0.04656324572165288
29,0.04423979709359703
30,0.04066738656747977
31,0.033186994388056335
32,0.03648546843599647
33,0.035928398539990636
34,0.03523314752063556
35,0.03425055971679115
36,0.03842153995071555
37,0.037941776467116106
38,0.04153464032377073
39,0.04289478769304145
40,0.044588070088496926
41,0.04825209106650573
42,0.04851217697756864
43,0.050180055312831054
44,0.0557242065673155
45,0.0512630414914637
46,0.054188225789135035
47,0.05813689497628506
48,0.0569526532483956
49,0.05678602028774563
50,0.05721012344860085
51,0.05886644718548218
52,0.060511162051834266
53,0.06205809219348419
54,0.06116817594317808
55,0.06180141138019407
56,0.06880652937564213
57,0.06866222114511784
58,0.06898661887781779
59,0.07683695218560024
60,0.07665937494833741
61,0.07965618369851477
62,0.0889481191627135
63,0.0854589795751651
64,0.09182350004564188
65,0.09680790031604483
66,0.09645088232941024
67,0.10004674162060163
68,0.10022592295844913
69,0.10236669341854784
70,0.10098385522593262
71,0.10013858015008054
72,0.09705444018391866
73,0.0951947784754866
74,0.08875808887519125
75,0.08711229749997551
76,0.07858197975076747
77,0.07234410255078536
78,0.06489394156452889
79,0.06127343598886337
80,0.04857501226784325
81,0.042973193197612086
82,0.035490599826801576
83,0.029473873026021516
84,0.021612078539746577
85,0.013879678553127054
86,0.01102949454763684
87,0.007261524842223259
88,0.0014942199141886711
89,-0.002449155552945583
90,0.0014173686370811383
91,-0.0019521029997546526
92,-0.0022158182166364597
93,0.0003684418664616942
94,0.006738956598772521
95,0.003359553222024326
96,0.01614684621220808
97,0.015753612617327502
98,0.025129712779382897
99,0.030314610386381648
100,0.039673684940616974
101,0.04714206109139256
102,0.05586098494235457
103,0.06351679091340831
104,0.07428078123917659
105,0.08552474804006538
106,0.09257245568054394
107,0.10274904191571227
108,0.11548074039498468
109,0.12234764743543983
110,0.13566400735667722
111,0.14374539049803614
112,0.15459088780382024
113,0.161490238174881
114,0.17615097500994598
115,0.18051847508281949
116,0.1879157529639652
117,0.2010844915289915
118,0.2022256705528358
119,0.2097773290079903
120,0.21593946525079127
121,0.2205555409692656
122,0.21892044524691057
123,0.22465229656201546
124,0.22497032379760315
125,0.2217624354186885
126,0.2210050803443017
127,0.218573178951023
128,0.21381254027605717
129,0.20635135553543804
130,0.2022611100018018
131,0.19683012473462796
132,0.18512754699897216
133,0.17761535479371518
134,0.17073552428168287
135,0.16108953272392368
136,0.1523528795665261
137,0.14213698728153099
138,0.13505922849493096
139,0.1278804123586636
140,0.1195643686137895
141,0.1123267062005098
142,0.10873504575657761
143,0.10246076750727642
144,0.0991393928568775
145,0.09805378416803007
146,0.09206360961389286
147,0.09704884468127287
148,0.09336543160174174
149,0.09522831771925055
150,0.09638847443480894
151,0.09978713946462857
152,0.10250517679018345
153,0.10333586865196784
154,0.10636052464533746
155,0.11177747267699827
156,0.1130949903960704
157,0.11110706832712167
158,0.1173606776779404
159,0.11960624512025003
160,0.11374648728983087
161,0.11553265782518628
162,0.1140183591877135
163,0.11474487462988106
164,0.10612333969787749
165,0.10392283798344892
166,0.0989596721881032
167,0.09654587641292789
168,0.0860821360818064
169,0.08226911396927247
170,0.07620702471415176
171,0.07259066756835392
172,0.05878869345135651
173,0.05889068837238247
174,0.056606548201901474
175,0.04613108572641283
176,0.03945315230090923
177,0.044284585107456885
178,0.034693212221261024
179,0.03570575477114709
180,0.0313164338926924
181,0.03025758637811908
182,0.030209880665366187
183,0.026933366501718438
184,0.027578401369319806
185,0.024367458584721433
186,0.02342745516861553
187,0.018217809361239307
188,0.018523067679392727
189,0.010434965272842956
190,0.006359962995568612
191,-0.0019857155832793275
192,-0.008906928599823878
193,-0.018105371986728062
194,-0.031479551102450154
195,-0.04339392303543651
196,-0.05384790018519521
197,-0.0696143669714407
198,-0.08801819013690224
199,-0.10050734567581494
200,-0.1187830580822696
201,-0.13198940465520348
202,-0.15103333666466956
203,-0.16755545137197736
204,-0.18175587781698974
205,-0.1958407769898433
206,-0.20869138771782714
207,-0.22226681784951646
208,-0.23212184669227118
209,-0.2410173393179683
210,-0.24791320326874933
211,-0.2541308004064122
212,-0.2565859130556938
213,-0.25728636368803265
214,-0.26230166547634914
215,-0.2539495319209937
216,-0.253498805324049
217,-0.2485473479583134
218,-0.24056821874875245
219,-0.23395479252432722
220,-0.22586910890840733
221,-0.21130322306863758
222,-0.2041994827615421
223,-0.19316357235301002
224,-0.17578232479724748
225,-0.16733824443736464
226,-0.15358155968779783
227,-0.13915645162088885
228,-0.12564458371529708
229,-0.11226730673802407
230,-0.10189274044540862
231,-0.08668389002923461
232,-0.07399562381297675
233,-0.06410142433987107
234,-0.052581012901392235
235,-0.04359929346158144
236,-0.03083292795927905
237,-0.024934533094770065
238,-0.016103903307247452
239,-0.013558716587900544
240,-0.001631272639976588
241,-0.0012924356412007485
242,0.002515227369593398
243,0.006464449620993962
244,0.006139187105260528
245,0.007815728297734501
246,0.007536863842637343
247,0.008131330254875575
248,0.005274512189309036
249,0.0033775933642309335
250,0.0010361998019372835
251,0.0009901728479628645
252,-0.0013589273854534242
253,-0.007404337240780031
254,-0.0060934822695400855
255,-0.01011990992989028
256,-0.00794662296712284
257,-0.015327619930450889
258,-0.012685098283882685
259,-0.014212094790759319
260,-0.016805544575403314
261,-0.013405984856758446
262,-0.01952312887611536
263,-0.017841531460772844
264,-0.0172463853144333
265,-0.020293050249125172
266,-0.023348819418553993
267,-0.022703980119810688
268,-0.02752178762011221
269,-0.0292335721261627
270,-0.03753624315334794
271,-0.03680173573601746
272,-0.04616923687932681
273,-0.05150287491460261
274,-0.05746088498619249
275,-0.06494356048738262
276,-0.07200181597595667
277,-0.0791969249200969
