Timestamps,Signal
1,0.050769137131680415
2,0.04869416422678703
3,0.04591184620935139
4,0.04254985536444467
5,0.038740476404867746
6,0.03461423087785317
7,0.030293639269990204
8,0.025887423519258757
9,0.021485454628646337
10,0.017154730080067467
11,0.012936637713848415
12,0.00884571199774802
13,0.0048700174716607356
14,0.0009732100652695801
15,-0.0029017616630851607
16,-0.006827456832790368
17,-0.01088548334891842
18,-0.015159108738399214
19,-0.01972534518990928
20,-0.02464697368849068
21,-0.02996500282353401
22,-0.035692061878655174
23,-0.04180719393100701
24,-0.048252455617905705
25,-0.054931640270394204
26,-0.06171132179482992
27,-0.06842428438242257
28,-0.07487525965846874
29,-0.08084874593858549
30,-0.08611854941834376
31,-0.09045856359834839
32,-0.09365421228093579
33,-0.09551391953045144
34,-0.09587995363669967
35,-0.09463800511217642
36,-0.09172492284233372
37,-0.08713412495427178
38,-0.08091833216293255
39,-0.07318941507101781
40,-0.0641153113047329
41,-0.053914141273345345
42,-0.04284580647273804
43,-0.03120149813544546
44,-0.019291664823412453
45,-0.007433072333774703
46,0.004064370470292537
47,0.014910332644486296
48,0.024845678673918035
49,0.033652404700331595
50,0.041161415827745185
51,0.047257792798745514
52,0.051883340951645776
53,0.05503636217922271
54,0.05676873820421578
55,0.05718055292007649
56,0.05641259954520461
57,0.05463721773569524
58,0.052047974196312005
59,0.04884874029504945
60,0.04524272782153827
61,0.04142202733120036
62,0.0375581472261675
63,0.03379398382856248
64,0.030237575242947096
65,0.026957894245173305
66,0.023982837675637088
67,0.021299465385581917
68,0.01885644904592709
69,0.016568592503848015
70,0.014323207163353443
71,0.01198805099149705
72,0.00942048407326862
73,0.0064774435584331914
74,0.003025811760726295
75,-0.0010472680793302388
76,-0.005824579605406102
77,-0.011349965256234607
78,-0.01762081840281439
79,-0.02458231633877002
80,-0.03212372009211918
81,-0.040077000249893045
82,-0.04821797026576043
83,-0.05627002228939167
84,-0.06391045605950904
85,-0.07077928679497414
86,-0.0764903103387061
