timestamp,channel
1,-0.013310913260171019
2,-0.00953323665973109
3,-0.005334773979367018
4,-0.0008280685986726338
5,0.003866808629924427
6,0.008629334249365062
7,0.013345406371678626
8,0.01791362247465205
9,0.022250606198961333
10,0.026295097001505265
11,0.030010591730598998
12,0.033386418535008545
13,0.03643721926658792
14,0.039200911629933666
15,0.04173528843484715
16,0.04411348773574059
17,0.04641862964928334
18,0.04873795047897121
19,0.05115678542972513
20,0.05375275033222341
21,0.05659045189915168
22,0.05971701109445886
23,0.06315863793940761
24,0.06691842446777924
25,0.07097545405201057
26,0.07528524610145257
27,0.07978148888925961
28,0.08437894037543213
29,0.08897732362077418
30,0.09346599579397447
31,0.0977291413502323
32,0.10165121554638823
33,0.10512236433206398
34,0.10804355954837477
35,0.1103312058021794
36,0.1119210058373851
37,0.11277091803092204
38,0.11286308516797261
39,0.11220465870961918
40,0.11082749635985173
41,0.10878676517591608
42,0.10615852467646487
43,0.10303641012052872
44,0.09952757095637386
45,0.09574805314554383
46,0.09181783237774897
47,0.08785572201402064
48,0.08397437635570555
49,0.08027561426936664
50,0.07684626811840597
51,0.07375474140695451
52,0.0710484244184766
53,0.0687520864973149
54,0.06686731588732309
55,0.06537303253006847
56,0.06422704993024288
57,0.06336861663727139
58,0.06272181820051073
59,0.062199678604844134
60,0.06170876958380668
61,0.0611541070172683
62,0.060444094915471175
63,0.05949527868960017
64,0.058236673966339525
65,0.05661345395757576
66,0.05458980869858095
67,0.05215083239875917
68,0.04930334207592833
69,0.04607557896817423
70,0.042515800170206466
71,0.03868982774539587
72,0.03467767250113108
73,0.0305693947667388
74,0.026460407210308567
75,0.02244645094895426
76,0.01861849188148104
77,0.015057793911490607
78,0.011831415398174545
79,0.008988354864047102
80,0.006556548232037556
81,0.0045408804259617335
82,0.002922321983568873
83,0.0016582479132679403
84,0.0006839489851027651
85,-8.47134467272904e-05
86,-0.0007476134054366874
87,-0.0014157803458723695
88,-0.0022061281692480833
89,-0.0032357244319413674
90,-0.004615859723445066
91,-0.006446192868664948
92,-0.008809248761018837
93,-0.01176553780488565
94,-0.015349550027305724
95,-0.01956684122506056
96,-0.02439238663515296
97,-0.029770324138546633
98,-0.03561514958407061
99,-0.041814357044825175
100,-0.048232450612497105
101,-0.05471618071234551
102,-0.06110079338259239
103,-0.06721701928227022
104,-0.0728984820073566
105,-0.07798917148798656
106,-0.0823506077942312
107,-0.08586832338235373
108,-0.08845731403420036
109,-0.0900661492204806
110,-0.09067949234918717
111,-0.09031886222580132
112,-0.089041556962043
113,-0.08693775975321354
114,-0.08412595209291758
115,-0.08074686147093141
116,-0.07695625945893818
117,-0.07291699897102986
118,-0.068790737904804
119,-0.0647298218910212
120,-0.060869792699192876
121,-0.05732296392351711
122,-0.05417344929845
123,-0.051473936054291854
124,-0.04924439453403559
125,-0.0474727942441463
126,-0.04611776664375981
127,-0.04511302913116218
128,-0.04437327210402505
129,-0.043801106640907604
130,-0.04329460620187251
131,-0.04275493095740922
132,-0.042093518339314524
133,-0.041238354735971504
134,-0.04013890998106034
135,-0.038769409490645626
136,-0.03713023975622388
137,-0.03524741411000778
138,-0.033170167269735124
139,-0.030966883453595575
140,-0.028719681870141223
141,-0.026518081025333075
142,-0.02445223304490703
143,-0.022606244798957616
144,-0.021052095555565913
145,-0.019844611689446123
146,-0.019017879505374403
147,-0.018583361714132832
148,-0.018529850627946674
149,-0.018825244918739856
150,-0.01941999724245428
151,-0.020251941951004597
152,-0.021252102038952378
153,-0.0223509953999115
154,-0.02348491889175902
155,-0.02460167899195973
156,-0.02566528292363835
157,-0.026659179317270805
158,-0.027587750273039204
159,-0.028475888452365636
160,-0.029366647071235256
161,-0.03031710472613868
162,-0.03139273299230662
163,-0.03266067900126696
164,-0.03418247304363459
165,-0.03600673137104351
166,-0.03816243934028987
167,-0.04065336990708925
168,-0.04345412550965339
169,-0.04650818306068607
170,-0.04972818532991943
171,-0.052998555453283205
172,-0.05618035100848871
173,-0.05911810699641122
174,-0.06164826878810628
175,-0.06360868872994596
176,-0.06484857980383804
177,-0.06523826728775647
178,-0.0646780816113231
179,-0.06310577980861311
180,-0.060501967615928874
181,-0.05689312142838835
182,-0.05235196339963328
183,-0.0469951078477727
184,-0.04097807370569448
185,-0.0344879333851041
186,-0.027734017585303843
187,-0.020937223663675168
188,-0.014318565511979403
189,-0.008087650732810035
190,-0.0024317799993846785
191,0.0024936785615569793
192,0.0065730673343475324
193,0.009735911377179296
194,0.011959767313234653
195,0.013270300687013029
196,0.013738608046208543
197,0.013475972219249115
198,0.012626389899269841
199,0.01135734535702905
200,0.009849404428486398
201,0.008285268962691425
202,0.0068389545473668085
203,0.005665743598260288
204,0.0048935085414796966
205,0.004615908032312207
206,0.004887844170433028
207,0.005723426447762259
208,0.007096530567569597
209,0.008943884824399083
210,0.011170462275471934
211,0.013656817397390629
212,0.01626788765189894
213,0.018862696099224873
214,0.021304335538766678
215,0.02346960467446374
216,0.025257685925910465
217,0.026597316360446197
218,0.027451993799741708
219,0.02782288113370103
220,0.027749209770282654
221,0.02730613562579907
222,0.026600161034732825
223,0.025762385700182737
