timestamp,channel
1,0.12878567374953204
2,0.1465545154213948
3,0.1610224330429561
4,0.17198535949139035
5,0.1793734555451152
6,0.18324702923211486
7,0.18378667971914708
8,0.1812784085757448
9,0.1760946666374495
10,0.1686724698473405
11,0.15948981322903133
12,0.14904163961102823
13,0.13781657533914815
14,0.12627553414224252
15,0.1148331355032924
16,0.10384268193244517
17,0.09358521090202188
18,0.08426289651098239
19,0.0759968408305004
20,0.06882906617607473
21,0.06272832112025381
22,0.057599150763609976
23,0.05329355537344707
24,0.0496244805180949
25,0.046380348468395435
26,0.04333984670293655
27,0.04028623019496866
28,0.037020470780967325
29,0.033372691341041226
30,0.02921143792146132
31,0.024450472912228627
32,0.01905290649089641
33,0.013032614843968464
34,0.006453010901628932
35,-0.0005766581897785673
36,-0.007907218621780867
37,-0.01535733873437027
38,-0.02272276284956159
39,-0.0297865734386052
40,-0.03633002448083347
41,-0.04214348435238298
42,-0.04703703960232626
43,-0.05085033098201962
44,-0.05346122921949149
45,-0.05479300024544807
46,-0.054819666641690065
47,-0.05356932998844418
48,-0.05112528797896687
49,-0.04762485147527502
50,-0.04325584673967362
51,-0.03825086903750561
52,-0.03287943394109878
53,-0.027438257823191724
54,-0.022239980901564215
55,-0.017600719497951577
56,-0.013826901760095656
57,-0.011201897355860422
58,-0.009972990875257624
59,-0.010339266919538443
60,-0.012440976798605424
61,-0.01635092616615509
62,-0.02206837194907478
63,-0.029515833404603613
64,-0.03853911927456952
65,-0.048910738770538774
66,-0.060336716765957116
67,-0.07246667014719044
68,-0.08490683365930105
69,-0.09723555681447091
70,-0.10902064069020403
71,-0.11983774899250069
72,-0.12928902826385763
73,-0.13702101517835952
74,-0.14274089309246418
75,-0.14623019445691218
76,-0.14735514100531857
77,-0.1460729539247864
78,-0.1424336484535657
79,-0.13657705762626038
80,-0.1287250828753744
81,-0.11916943647940342
82,-0.10825540280276141
83,-0.09636239717608913
84,-0.08388230609901004
85,-0.0711967607377147
86,-0.058654589416917625
87,-0.0465507323263588
88,-0.03510785590872903
89,-0.024461783574731357
90,-0.01465166985658541
91,-0.005615597336007697
92,0.002808028254677112
93,0.010873238224924739
94,0.018913703009349154
95,0.027324993415412932
96,0.036542810186969546
97,0.0470183377128163
98,0.05919205543710383
99,0.07346743730254347
100,0.09018598410227384
101,0.1096049626731187
102,0.13187906546384795
103,0.15704697653598898
104,0.18502354831126183
105,0.2155979659565713
106,0.24843793585171542
107,0.28309959674268637
108,0.31904254201836135
109,0.3556490690935311
110,0.3922465666243506
111,0.4281318169573292
112,0.4625959352098456
113,0.4949486894275843
114,0.5245410457090207
115,0.5507849519830105
116,0.5731695848328688
117,0.5912735380230962
118,0.6047727010690526
119,0.6134438414561417
120,0.6171641473795957
121,0.6159072034013394
122,0.6097360317973758
123,0.5987939377978817
124,0.5832939455608771
125,0.5635075992324663
126,0.5397538332089087
127,0.5123885033292914
128,0.48179502668310403
129,0.44837641440902876
130,0.41254880723988185
131,0.3747364647128925
132,0.3353680180344113
133,0.29487368699313626
134,0.2536830869190134
135,0.212223224671277
136,0.17091629631714303
137,0.13017694994704587
138,0.09040875887050884
139,0.051999762851191726
140,0.015317057893592993
141,-0.019299458349690227
142,-0.05154395813352833
143,-0.08115183980743601
144,-0.10790675847337292
