timestamp,Señal Suavizada
50.2,-0.00895167186537055
50.201,-0.019433807726040076
50.202,-0.0314260957768893
50.203,-0.044888642572944955
50.204,-0.05976339917071575
50.205,-0.06702454430022428
50.206,-0.07400562380235552
50.207,-0.080628775775992
50.208,-0.08682848353937359
50.209,-0.09255355139088177
50.21,-0.0977684261914196
50.211,-0.10245381392995358
50.212,-0.10660657592636183
50.213,-0.11023892674427864
50.214,-0.11337698984922587
50.215,-0.11605879758343346
50.216,-0.11833184936923688
50.217,-0.12025036139689035
50.218,-0.12187235225788841
50.219,-0.12325671453527591
50.22,-0.12446041743494725
50.221,-0.12553597606269387
50.222,-0.12652930203724339
50.223,-0.12747802914681317
50.224,-0.12841037759203117
50.225,-0.1293445908868493
50.226,-0.13028894666172391
50.227,-0.1312423123657756
50.228,-0.13219518893735865
50.229,-0.13313116017487361
50.23,-0.13402864690264515
50.231,-0.13486285124907083
50.232,-0.13560777081816414
50.233,-0.13623816197037958
50.234,-0.13673133815988156
50.235,-0.13706870320917597
50.236,-0.13723693742313545
50.237,-0.13722877823330829
50.238,-0.1370433605407383
50.239,-0.13668611163149486
50.24,-0.13616822030082681
50.241,-0.1355057273211665
50.242,-0.1347183043780711
50.243,-0.13382780908284575
50.244,-0.1328567162038944
50.245,-0.13182653287690482
50.246,-0.13075630598811236
50.247,-0.12966132534171962
50.248,-0.12855211488331447
50.249,-0.12743378643904568
50.25,-0.12630581078947045
50.251,-0.12516223363446216
50.252,-0.12399233910132883
50.253,-0.1227817351086608
50.254,-0.12151380833970113
50.255,-0.1201714730984417
50.256,-0.11873911705036769
50.257,-0.11720463324093233
50.258,-0.11556141856659533
50.259,-0.11381021673145017
50.26,-0.11196068763153741
50.261,-0.11003259936283838
50.262,-0.10805655456620104
50.263,-0.10607418745235263
50.264,-0.10413779554876325
50.265,-0.10230939980381129
50.266,-0.10065925910832635
50.267,-0.0992638949436198
50.268,-0.09820370994389663
50.269,-0.09756030756400279
50.27,-0.09741363877595695
50.271,-0.097839112668888
50.272,-0.09890481125310037
50.273,-0.10066894387543475
50.274,-0.10317766629517901
50.275,-0.10646337064126284
50.276,-0.11054352577377159
50.277,-0.11542011979411894
50.278,-0.1210797250124282
50.279,-0.12749417144254932
50.28,-0.13462178167914707
50.281,-0.1424090928965159
50.282,-0.15079296516702598
50.283,-0.1597029566783963
50.284,-0.16906383569900846
50.285,-0.17879809366532493
50.286,-0.18882832956673204
50.287,-0.19907938585884433
50.288,-0.20948013651070027
50.289,-0.21996484925530452
50.29,-0.23047407635522793
50.291,-0.24095505595907574
50.292,-0.25136164047829024
50.293,-0.261653796015323
50.294,-0.27179674687754624
50.295,-0.28175985952662097
50.296,-0.2915153765889641
50.297,-0.3010371210532725
50.298,-0.3102992923192527
50.299,-0.3192754680384091
50.3,-0.32793791139412076
50.301,-0.3362572632791696
50.302,-0.34420267180496394
50.303,-0.3517423796286743
50.304,-0.35884475795950543
50.305,-0.3654797427731497
50.306,-0.37162059555344973
50.307,-0.37724588346577625
50.308,-0.38234155082483484
50.309,-0.386902937258094
50.31,-0.39093658989900615
50.311,-0.3944617179222527
50.312,-0.39751114780105373
50.313,-0.40013165613376106
50.314,-0.4023835852192484
50.315,-0.40433967961674594
50.316,-0.4060831245892108
50.317,-0.40770480973466056
50.318,-0.4092998879048279
50.319,-0.4109637440345443
50.32,-0.4127875308955097
50.321,-0.41485346369600895
50.322,-0.41723009377093845
50.323,-0.4199677995654756
50.324,-0.42309473977331263
50.325,-0.42661350605736675
50.326,-0.4304986951234385
50.327,-0.43469558697799293
50.328,-0.4391200747676225
50.329,-0.4436599345894054
50.33,-0.4481774669477815
50.331,-0.45251347260507324
50.332,-0.45649245890550716
50.333,-0.4599289059685986
50.334,-0.46263436260787916
50.335,-0.46442508903305474
50.336,-0.4651299225236084
50.337,-0.4645980186791002
50.338,-0.4627061083029571
50.339,-0.4593649205611007
50.34,-0.45452444621503874
50.341,-0.448177760811229
50.342,-0.440363182495823
50.343,-0.431164612888582
50.344,-0.4207099893751082
50.345,-0.40916786399482813
50.346,-0.3967422113673568
50.347,-0.38366565392341445
50.348,-0.3701913697180915
50.349,-0.35658401410938545
50.35,-0.34311003678244717
50.351,-0.3300278086461004
50.352,-0.3175779860106634
50.353,-0.3059745311358516
50.354,-0.2953967793467981
50.355,-0.2859828970453664
50.356,-0.2778250075701191
50.357,-0.2709661882290938
50.358,-0.2653994522601759
50.359,-0.2610687375144616
50.36,-0.257871832514384
50.361,-0.25566508368262314
50.362,-0.254269646926595
50.363,-0.25347898267023006
50.364,-0.25306724460257896
50.365,-0.25279817886849626
50.366,-0.2524341406631061
50.367,-0.2517448403402004
50.368,-0.2505154591042136
50.369,-0.24855381519450542
50.37,-0.24569631859225846
50.371,-0.24181251769753892
50.372,-0.23680811503440174
50.373,-0.2306264044290929
50.374,-0.2232481565050529
50.375,-0.2146900472224053
50.376,-0.2050017841209578
50.377,-0.19426213522244665
50.378,-0.1825741008779515
