timestamp,Señal Suavizada
52.0,0.0486747157679524
52.001,0.0971048152655048
52.002,0.1452894189836885
52.003,0.1932267304842235
52.004,0.24091396488688588
52.005,0.23967253446122294
52.006,0.23841669472210575
52.007,0.23714091954760633
52.008,0.23583915182727982
52.009,0.2345047738616799
52.01,0.23313063734065761
52.011,0.23170915491501082
52.012,0.230232451482499
52.013,0.22869256925794426
52.014,0.22708171697390167
52.015,0.22539254957633229
52.016,0.223618461261896
52.017,0.22175387441583821
52.018,0.21979450482528587
52.019,0.21773758448269084
52.02,0.21558202350446534
52.021,0.21332849814106594
52.022,0.21097945224793113
52.023,0.2085390075922529
52.024,0.20601278052547764
52.025,0.20340761158108067
52.026,0.20073121717737832
52.027,0.19799178220581576
52.028,0.1951975112944901
52.029,0.19235616707660647
52.03,0.18947461986020467
52.031,0.18655843908028266
52.032,0.1836115515759113
52.033,0.18063599317168033
52.034,0.17763177169020317
52.035,0.17459685748910264
52.036,0.17152730623368165
52.037,0.16841751383049416
52.038,0.1652605935126733
52.039,0.16204885624442472
52.04,0.15877436924491012
52.041,0.15542956001107547
52.042,0.1520078286345439
52.043,0.14850412750079792
52.044,0.1449154697588143
52.045,0.14124132659365024
52.046,0.13748388060135427
52.047,0.1336481081689285
52.048,0.1297416749375152
52.049,0.12577463548940448
52.05,0.12175894429550449
52.051,0.11770779382772112
52.052,0.11363481002173413
52.053,0.10955314295187367
52.054,0.10547450311026121
52.055,0.10140819517219812
52.056,0.09736020961355302
52.057,0.09333242821804634
52.058,0.08932199996724663
52.059,0.0853209336637307
52.06,0.08131594770884762
52.061,0.07728860165722068
52.062,0.07321572144826852
52.063,0.06907011494526576
52.064,0.06482155764226065
52.065,0.06043801344998142
52.066,0.055887040148003345
52.067,0.051137320173883324
52.068,0.046160244730302745
52.069,0.04093147652525548
52.07,0.035432413335127616
52.071,0.02965147941854001
52.072,0.02358517490513507
52.073,0.017238826649479868
52.074,0.010626996786736679
52.075,0.0037735192422913644
52.076,-0.0032888461181489535
52.077,-0.010519133792897466
52.078,-0.017869242219615784
52.079,-0.02528531167349632
52.08,-0.03270935158101963
52.081,-0.040081049541630366
52.082,-0.047339683827895565
52.083,-0.05442605901837666
52.084,-0.061284379223371245
52.085,-0.06786398211456664
52.086,-0.07412085988564061
