timestamp,Señal Suavizada
52.4,0.039163564410996166
52.401,0.07773089955146464
52.402,0.11570424202105639
52.403,0.15308781399925175
52.404,0.1898873398559993
52.405,0.18694580279997525
52.406,0.18402954351691436
52.407,0.18114196586192682
52.408,0.17828266239360732
52.409,0.1754470362689976
52.41,0.17262624489224587
52.411,0.1698074721446151
52.412,0.16697451567484575
52.413,0.16410865016068837
52.414,0.1611897082293578
52.415,0.1581973055506618
52.416,0.15511212668779709
52.417,0.15191718052092815
52.418,0.1485989388919784
52.419,0.14514827671328093
52.42,0.1415611476918532
52.421,0.13783894366679963
52.422,0.13398850951644492
52.423,0.1300218066489043
52.424,0.12595524170143124
52.425,0.12180869769243284
52.426,0.11760432562734353
52.427,0.11336516844420974
52.428,0.10911369951537714
52.429,0.10487036504399819
52.43,0.10065221511528884
52.431,0.09647170684454881
52.432,0.09233574826224564
52.433,0.0882450393964981
52.434,0.08419374718508765
52.435,0.08016953423452342
52.436,0.07615393787466593
52.437,0.07212307944607599
52.438,0.06804866574015538
52.439,0.06389923006821557
52.44,0.05964154898436827
52.441,0.05524216461825383
52.442,0.05066894037535952
52.443,0.04589257749198841
52.444,0.04088802453251832
52.445,0.03563572219204017
52.446,0.03012263329928377
52.447,0.02434302061223287
52.448,0.018298948692659245
52.449,0.012000497800688903
52.45,0.005465689487551089
52.451,-0.0012798641508474404
52.452,-0.008203566937421278
52.453,-0.015266673037464214
52.454,-0.022425313144496
52.455,-0.029631674284853395
52.456,-0.03683529221500088
52.457,-0.04398441199469229
52.458,-0.05102737392938453
52.459,-0.057913983583389235
52.46,-0.06459682353566407
52.461,-0.071032469127574
52.462,-0.07718257213662195
52.463,-0.08301478044678612
52.464,-0.0885034651326323
52.465,-0.09363023220176536
52.466,-0.09838419990038172
52.467,-0.1027620321492721
52.468,-0.10676772298834254
52.469,-0.11041213521578702
52.47,-0.11371230756522951
52.471,-0.11669055175872202
52.472,-0.11937337005998755
52.473,-0.12179023247486323
52.474,-0.1239722619824441
52.475,-0.12595087989787432
52.476,-0.12775646855662318
52.477,-0.12941711079448967
52.478,-0.13095746451571516
52.479,-0.13239782451711066
52.48,-0.1337534199276351
52.481,-0.1350339827326608
52.482,-0.1362436111538499
52.483,-0.13738093732747575
52.484,-0.13843959385000915
52.485,-0.13940895397575598
52.486,-0.14027510967024945
52.487,-0.14102203257486345
52.488,-0.14163285353355098
52.489,-0.14209118761287234
52.49,-0.14238242716356067
52.491,-0.14249492276839343
52.492,-0.14242098054383207
52.493,-0.142157609561586
52.494,-0.14170697001111074
52.495,-0.14107648709108436
52.496,-0.140278617385975
52.497,-0.1393302754315302
52.498,-0.13825195133319695
52.499,-0.1370665679419462
52.5,-0.13579814925121358
52.501,-0.13447038429193356
52.502,-0.13310518047740666
52.503,-0.13172130821185915
52.504,-0.13033323338767042
52.505,-0.12895023042927395
52.506,-0.12757585107066977
52.507,-0.12620780791873584
52.508,-0.12483830450365573
52.509,-0.12345481980158352
52.51,-0.1220413229384464
52.511,-0.12057986782079627
52.512,-0.11905248824780928
52.513,-0.11744329252899521
52.514,-0.1157406381130456
52.515,-0.11393925443832545
52.516,-0.11204218022309173
52.517,-0.11006238608471672
52.518,-0.10802396377112393
52.519,-0.10596278618946088
52.52,-0.10392656748694712
52.521,-0.10197428697247815
52.522,-0.1001749730534661
52.523,-0.09860588398564236
52.524,-0.09735015487646248
52.525,-0.09649401548789929
52.526,-0.09612370886844562
52.527,-0.09632226212709705
52.528,-0.09716627215914661
52.529,-0.09872287026407336
52.53,-0.10104702415635311
52.531,-0.10417931551060704
52.532,-0.10814431016987773
52.533,-0.11294960040417244
52.534,-0.1185855665248596
52.535,-0.12502585972674965
52.536,-0.1322285716273815
52.537,-0.14013801404182627
52.538,-0.14868700211716035
52.539,-0.15779950434709655
52.54,-0.16739350649057205
52.541,-0.17738392613996937
52.542,-0.1876854177275355
52.543,-0.1982149181441885
52.544,-0.208893804065668
52.545,-0.2196495609073866
52.546,-0.23041689852014374
52.547,-0.24113828587320407
52.548,-0.2517639167184022
52.549,-0.26225115860129733
52.55,-0.27256356902135936
52.551,-0.2826695924249901
52.552,-0.2925410718719102
52.553,-0.30215172106326543
52.554,-0.31147570062610525
52.555,-0.3204864377922494
52.556,-0.3291558064257847
52.557,-0.33745375892400237
52.558,-0.34534846824190574
52.559,-0.35280700053910524
52.56,-0.35979649638090344
52.561,-0.3662858027488475
52.562,-0.37224745759837136
52.563,-0.3776598994673386
52.564,-0.38250974903473567
52.565,-0.3867939966350835
52.566,-0.390521922523536
52.567,-0.3937165847223672
52.568,-0.3964157232437767
52.569,-0.3986719577137925
52.57,-0.40055219042610507
52.571,-0.40213616657534784
52.572,-0.40351419113676623
52.573,-0.40478405119402805
52.574,-0.40604723985243724
52.575,-0.40740462194813765
52.576,-0.408951723839121
52.577,-0.4107738590086111
52.578,-0.4129413245691735
52.579,-0.4155049128909728
52.58,-0.4184919831296555
52.581,-0.421903319833489
52.582,-0.42571098381080685
52.583,-0.42985731821575457
52.584,-0.4342552283168258
52.585,-0.4387897950305697
52.586,-0.44332122504711896
52.587,-0.44768907215258746
52.588,-0.45171760573180064
52.589,-0.45522214047171583
52.59,-0.45801608853317677
52.591,-0.4599184520227678
52.592,-0.4607614432072878
52.593,-0.46039789952437266
52.594,-0.4587081598219688
52.595,-0.4556060788167229
52.596,-0.45104388635643244
52.597,-0.4450156414839263
52.598,-0.4375590856521304
52.599,-0.4287557670408101
52.6,-0.41872938469078785
52.601,-0.407642377417752
52.602,-0.395690862277508
52.603,-0.3830981073909594
52.604,-0.3701067875124523
52.605,-0.35697033575211756
52.606,-0.3439437449640821
52.607,-0.33127420601512186
52.608,-0.3191919774686545
52.609,-0.3079018788558384
52.61,-0.2975757686258548
52.611,-0.2883463299507754
52.612,-0.2803024258118404
52.613,-0.2734862153909797
52.614,-0.2678921433852323
52.615,-0.2634678285543807
52.616,-0.26011679252258335
52.617,-0.2577028863726638
52.618,-0.25605619788080014
52.619,-0.25498015986201616
52.62,-0.25425952962818926
52.621,-0.25366887866584015
52.622,-0.2529812159033857
52.623,-0.25197637451533916
52.624,-0.25044881143613706
52.625,-0.2482145104746176
52.626,-0.24511673035454262
52.627,-0.24103040310795626
52.628,-0.2358650576942845
52.629,-0.22956621834548907
52.63,-0.22211529968969676
52.631,-0.21352808712628424
52.632,-0.20385195378906967
52.633,-0.19316201305813238
52.634,-0.18155644371649746
52.635,-0.1691512445129587
52.636,-0.15607468744915526
52.637,-0.1424617307810479
52.638,-0.12844863475859572
52.639,-0.11416799479936166
52.64,-0.09974436978605312
52.641,-0.08529064050576066
52.642,-0.07090518645588663
