timestamp,Señal Suavizada
50.0,-0.03468772847831089
50.001,-0.06680456127922901
50.002,-0.09634917001972038
50.003,-0.12331908902666264
50.004,-0.14771108165654534
50.005,-0.13483392329306987
50.006,-0.12194309680172169
50.007,-0.10903780968926685
50.008,-0.09612008844212773
50.009,-0.08319501279647208
50.01,-0.07027069170876418
50.011,-0.057357981065108844
50.012,-0.04446996219989111
50.013,-0.03162122110502646
50.014,-0.018826986610635636
50.015,-0.006102195782296148
50.016,0.0065394345030865796
50.017,0.019086249691935203
50.018,0.03152933675003278
50.019,0.04386297445756739
50.02,0.05608480173655703
50.021,0.06819567230981792
50.022,0.08019918547968813
50.023,0.09210090655385665
50.024,0.10390731314630976
50.025,0.11562452784185749
50.026,0.12725691301463882
50.027,0.13880561857155538
50.028,0.15026718137336195
50.029,0.16163227622710818
50.03,0.1728847127017729
50.031,0.18400076098920348
50.032,0.1949488727822947
50.033,0.20568984010071217
50.034,0.2161774102981951
50.035,0.22635934839231486
50.036,0.2361789105768662
50.037,0.2455766659221208
50.038,0.2544925848508086
50.039,0.2628682927906705
50.04,0.2706493760325459
50.041,0.2777876236346266
50.042,0.28424308968331896
50.043,0.2899858684348985
50.044,0.2949974905476521
50.045,0.2992718679223628
50.046,0.30281573750539686
50.047,0.30564858339342516
50.048,0.3078020402656405
50.049,0.30931881048186716
50.05,0.310251150168971
50.051,0.3106590006628668
50.052,0.3106078576207855
50.053,0.3101664815228245
50.054,0.3094045568995461
50.055,0.308390408366937
50.056,0.30718887432370984
50.057,0.3058594267930394
50.058,0.3044546122004752
50.059,0.30301886751570906
50.06,0.3015877460961101
50.061,0.3001875664706678
50.062,0.2988354766910012
50.063,0.2975399060749826
50.064,0.2963013618803021
50.065,0.29511351182355894
50.066,0.29396448625583277
50.067,0.29283832562207157
50.068,0.2917164982977489
50.069,0.2905794148741285
50.07,0.28940787070778595
50.071,0.2881843551184884
50.072,0.2868941774414275
50.073,0.2855263718806447
50.074,0.28407435367803485
50.075,0.28253631497626247
50.076,0.2809153595414627
50.077,0.2792193874291804
50.078,0.2774607506046038
50.079,0.27565571053268323
50.08,0.27382373275353156
50.081,0.2719866592577789
50.082,0.270167802997991
50.083,0.26839100720201386
50.084,0.2666797113461484
50.085,0.26505606376556534
50.086,0.2635401156935854
50.087,0.2621491243366373
50.088,0.26089698837137026
50.089,0.25979383105414194
50.09,0.25884573883754
50.091,0.25805465731904176
50.092,0.2574184391081408
50.093,0.2569310323892249
50.094,0.2565827946214435
50.095,0.25636091106738007
50.096,0.2562498953312332
50.097,0.25623214778485137
50.098,0.25628854744060325
50.099,0.2563990539706195
50.1,0.2565432970048863
50.101,0.2567011349395894
50.102,0.25685316625903176
50.103,0.25698118077122345
50.104,0.25706854287873393
50.105,0.25710050117621097
50.106,0.2570644224136442
50.107,0.25694995063430637
50.108,0.2567490944000411
50.109,0.25645624586982163
50.11,0.25606813738992007
50.111,0.25558374064442585
50.112,0.25500411432658227
50.113,0.25433220524940836
50.114,0.253572606815446
50.115,0.25273128158524694
50.116,0.2518152503138752
50.117,0.2508322537963089
50.118,0.24979039365223363
50.119,0.24869775984028847
50.12,0.24756205310959123
50.121,0.2463902146308491
50.122,0.24518807531002595
50.123,0.24396003859872878
50.124,0.24270881281121598
50.125,0.24143520823778908
50.126,0.2401380129628261
50.127,0.23881396066737065
50.128,0.2374577993698177
50.129,0.2360624654110512
50.13,0.2346193627338983
50.131,0.23311874066349883
50.132,0.23155015646409366
50.133,0.22990300357367288
50.134,0.22816708082313836
50.135,0.22633317282089344
