timestamp,channel
1,0.016355734461318605
2,0.008759920501215422
3,0.005563521335586264
4,0.003679622871701863
5,0.004239558370082732
6,0.0078640201981455
7,0.006893061164140044
8,0.0013628197678645139
9,0.0012736288474339765
10,9.860313032686261e-05
11,0.007286799060994748
12,0.01348328042670676
13,0.019929893216222887
14,0.023000776528058306
15,0.016912119652228032
16,0.009987609114387522
17,0.0074687901724661936
18,0.0032988803270976395
19,0.0020951735393114268
20,0.003152612737257807
21,0.0019217351687714007
22,0.0005054934773135911
23,0.0010156447617016033
24,0.004857717550561929
25,0.00022247715651429833
26,0.0072176055444735515
27,0.00019040062573963886
28,0.004319079549034343
29,0.0016759461970351718
30,0.0031122571725343833
31,0.0017436447793327907
32,0.0013166664516057
33,0.005730413609070675
34,0.007743096022140931
35,0.012326600689459734
36,0.01951556511106952
37,0.018252532323159317
38,0.09384645056316684
39,0.09396504567874002
40,0.012072144810868348
41,0.06319786158809483
42,0.09947688307227455
43,0.08177463977058376
44,0.030926746508930934
45,0.006819696180518529
46,0.02946485820803236
47,0.042159325776196646
48,0.033761026282362445
49,0.008488287554609944
50,0.006309918674411929
51,0.0060929299278792036
52,0.0032853125862874776
53,6.44903085296142e-06
54,0.006864799000390439
55,0.01341742039187452
56,0.009528345766389544
57,0.01650471536440942
58,0.03528468295818972
59,0.013169865423586303
60,0.0357421749985812
61,0.24191198962437244
62,0.31079572047756626
63,0.15875561033120666
64,0.0770834653555854
65,0.2895227293672852
66,0.3622702261276508
67,0.2750987761075799
68,0.1370749435942663
69,0.05064302414455056
70,0.015246843566396126
71,0.009738042959777433
72,0.02081958719996523
73,0.00551938553401696
74,0.011063398804423547
75,0.0032488936140722307
76,0.013153822806041764
77,0.03702655653752867
78,0.07456028193287854
79,0.09280337225750486
80,0.08052547297757005
81,0.0548116028143843
82,0.034379477226174696
83,0.02507086534336302
84,0.01367328054848718
85,0.00851107593236048
86,0.010684969638902572
87,0.007466748557704189
88,0.003124253615288974
89,0.0019985600829555343
90,0.002905308559716189
91,0.0005850892158312564
92,0.002647258065336038
93,0.0025033977140747317
94,0.007094841336498958
95,0.009546296918040174
96,0.002046819785326563
97,0.0049780534908156916
98,0.005812388972913259
99,0.0031922162629520715
100,0.002105495698918616
101,0.009302267527981882
102,0.022609292288210875
103,0.016908750646893924
104,0.0019538286335785944
105,0.006488080142362285
106,0.008287862115679851
107,0.00012216500738223814
108,0.002614037806479883
109,0.0050889113731905624
110,0.0036832031226074475
111,0.007968766449671132
112,0.03979863225283538
113,0.04922333348382485
114,0.017934714093792017
115,0.014513744059849735
116,0.009057926232825619
117,0.03339320823282861
118,0.053193845981234694
119,0.02928876629622529
120,0.0004427083740587054
121,0.024770475702600207
122,0.04819208272882968
123,0.053533443473993185
124,0.04838325416472922
125,0.04434348089992043
126,0.024817038908152653
127,0.006614302051544736
128,0.0229750826487788
129,0.020421773438749558
130,0.006092011957329161
131,0.00466452434036641
132,0.006732595045178763
133,0.015415184332221343
134,0.02153833542551654
135,0.025577381848656044
136,0.02897498374541096
137,0.0032214439826154097
138,0.04136681755489779
139,0.037474918462382364
140,0.015829534970721502
141,0.006088751182167946
142,0.01685619177796619
143,0.00894901115498742
144,0.0023602660171682735
145,0.013364519693652922
146,0.06561122873214205
147,0.1224238489703094
148,0.10658728531523032
149,0.009659573255199066
150,0.09436783857113965
151,0.15298794509049052
152,0.14777271942782602
153,0.08906961788560372
154,0.027122924114776004
155,0.010117866414082653
156,0.028150538587677496
157,0.03888187369365101
158,0.03893538150330391
159,0.026383945939873425
160,0.02387885529915613
161,0.02802823381939471
162,0.02857133870902236
163,0.03380058509222508
164,0.02852096051249808
165,0.01143120362573687
166,0.0026703953659601453
167,0.007903453412173246
168,0.013544865256359197
169,0.012296738680977514
170,0.03339923242052804
171,0.018728341745876703
172,0.007009211517939311
173,0.038388376509298654
174,0.05571759993412959
175,0.03611289594491485
176,0.009270428310541876
177,0.006100763704869088
178,0.015040288569058724
179,0.017317412656209154
180,0.0016438531519140465
181,0.0032614559699119215
182,0.0679907629506109
183,0.11326815549198342
184,0.06997784413811248
185,0.0027031219809492716
186,0.05261658230086893
187,0.08512320277138741
188,0.10422173241968864
189,0.09963440399231852
190,0.08446504674181943
191,0.06783620194457253
192,0.03474874869275395
193,0.010845540284296028
194,0.04135642149827319
195,0.04633659256954692
196,0.042292360680039054
197,0.032652407108064684
198,0.026674549023893428
199,0.03954826133608266
200,0.04167546341126924
201,0.023540284166296225
202,0.014501601373221757
203,0.011012704473394268
204,0.011085106631910637
205,0.01176663489207986
206,0.005428416803722841
207,0.009847921891016104
208,0.012250794054233998
209,0.006288645417962043
210,0.013991792040797217
211,0.018924521175270072
212,0.005343880479054646
213,0.008173717235691083
214,0.012140099794990549
215,0.02002050411456572
216,0.033022250589738865
217,0.03661865154581526
218,0.0303495652746133
219,0.02244532549706011
220,0.016134144523750785
221,0.0074315736107109865
222,0.005203708741662209
223,0.006144537375814922
224,0.010977131608534918
225,0.0217906957444195
226,0.011540259480504427
227,0.012873560393274908
228,0.01666996357400101
229,0.00391983079426917
230,0.0008666658385538597
231,0.009851741643339415
232,0.007378084472975847
233,0.003113917310693327
234,0.005058467675821576
235,0.0002508348737595699
236,0.005132293515754922
237,0.013260341980770871
238,0.0007173975163498386
239,0.01714593988855962
240,0.01316769320426681
241,0.0008881979776874571
242,0.00038229067858984607
243,0.004237289422256962
244,0.00045707765392527104
245,0.0074199226503525355
246,0.01109399599051406
247,0.013457891225709982
248,0.010864727822258658
249,0.004459778076100359
250,0.0003105134154422975
251,0.0007844207914580612
252,0.004271742992448436
253,0.009448657694190945
254,0.007810986264306617
255,1.7689988599104373e-05
256,0.005665750869203286
257,0.005233116197612902
258,0.004158100396592738
259,0.00041045273450487295
260,0.010974668607629901
261,0.02278803980208844
262,0.026511708486961515
263,0.019877006427436512
264,0.016829796139265597
265,0.02328854101024783
266,0.015929038278796135
267,0.00816081062210313
268,0.042100865916696956
269,0.07778317294085503
270,0.048262346811545793
271,0.021312287157040793
272,0.07683097509936664
273,0.1094646115693644
274,0.12381989306564237
275,0.11765502678303938
276,0.07963686815545103
277,0.02003803296472208
278,0.014846624905865392
279,0.008201833870953426
280,0.00998416329742407
281,0.020804025834970194
282,0.024026325016052057
283,0.015202931487592402
284,0.00511420542532804
285,0.033201437771298435
286,0.04712829633447322
287,0.041535217146074326
288,0.04421928313483157
289,0.04290064379219008
290,0.026748892023281585
291,0.01929395853538796
292,0.020649561184200683
293,0.022491117399381616
294,0.02392567831574047
295,0.019106081944744266
296,0.011205321447198463
297,0.0030570406284070304
298,0.005710374849015909
299,0.014807930910837059
300,0.02030145893367801
301,0.006396287733876594
302,0.05300535473877067
303,0.055884611616002874
304,0.01753817778810337
305,0.027284073013994745
306,0.060821343703113866
307,0.06356227017226265
308,0.05492058015256611
309,0.05347574450614745
310,0.041849241843895615
311,0.021519587544854838
312,0.0030663553413581147
313,0.010991242747696977
314,0.01508443892937131
315,0.016019533297112042
316,0.016539443935243165
317,0.020611539065388516
318,0.0389688610098266
319,0.05175032855641363
320,0.03995353690342722
321,0.015711023196773158
322,0.0012764377026960613
323,0.003770926265612284
324,0.004908935903774809
325,0.010129895606790423
326,0.010840804548589949
327,0.011119169141662381
328,0.012963243300397498
329,0.011983144906377755
330,0.009209626381808061
331,0.005714946246669279
332,0.006386695873849308
333,0.011379902574093092
334,0.010379588485240496
335,0.004076900335791873
336,0.0048879640341855995
337,0.0035495801835943885
338,0.008644205405198046
339,0.014030150275079374
340,0.01053694302137952
341,0.002948587953438044
342,0.0019024269883634174
343,0.007298157671427635
344,0.0057078051051070436
345,0.0038389379474174806
346,0.008550495265966348
347,0.014819754240362235
348,0.0016705937099629016
349,0.008434557656495548
350,0.00793706034053061
351,0.07988335779593977
352,0.12846023226352593
353,0.07490158239402298
354,0.002291028287190464
355,0.05116184036107787
356,0.08814257881193428
357,0.06507904400909069
358,0.03764135700891255
359,0.04221413134215573
360,0.00637575454096598
361,0.03155730118071328
362,0.01432309022588742
363,0.10123983790795103
364,0.15468513695372724
365,0.13722796755439176
366,0.05692944749530184
367,0.017622823404023522
368,0.04543054687269779
