timestamp,Señal Suavizada
52.1,-0.004475835932685295
52.101,-0.009122560003035171
52.102,-0.013926281900562179
52.103,-0.018860357548564598
52.104,-0.023887577445162046
52.105,-0.024487403056134536
52.106,-0.024916305221093858
52.107,-0.02514000436189342
52.108,-0.025141413000755584
52.109,-0.024922311707011813
52.11,-0.024503576571048874
52.111,-0.023923937926528784
52.112,-0.023237358717374375
52.113,-0.02250922480421906
52.114,-0.021811626103402135
52.115,-0.021218073137609244
52.116,-0.02079803589567169
52.117,-0.020611700831967616
52.118,-0.020705324548896308
52.119,-0.021107515017757417
52.12,-0.021826706703250914
52.121,-0.02285000630171932
52.122,-0.02414348439900685
52.123,-0.025653889749248246
52.124,-0.027311669318201275
52.125,-0.029035086915757694
52.126,-0.030735160523814097
52.127,-0.03232110211944514
52.128,-0.03370591555909512
52.129,-0.03481180308128767
52.13,-0.03557505933691692
52.131,-0.035950178838624655
52.132,-0.035912955362357654
52.133,-0.035462420470517314
52.134,-0.03462155190443829
52.135,-0.03343674914935636
52.136,-0.03197614374187546
52.137,-0.030326870201167033
52.138,-0.028591469604952447
52.139,-0.02688362466163547
52.14,-0.0253234432033908
52.141,-0.024032508084792212
52.142,-0.023128900629662812
52.143,-0.022722388350368505
52.144,-0.022909942527148126
52.145,-0.023771725192060895
52.146,-0.025367657653283207
52.147,-0.02773465944891082
52.148,-0.03088462551887363
52.149,-0.034803192789646345
52.15,-0.03944933121948866
52.151,-0.04475579034171823
52.152,-0.05063041267845614
52.153,-0.05695831563221154
52.154,-0.06360492718035327
52.155,-0.0704198387609723
52.156,-0.07724140900438001
52.157,-0.08390202090334783
52.158,-0.09023385353957705
52.159,-0.09607498945603299
52.16,-0.10127564203571068
52.161,-0.10570424822787683
52.162,-0.10925314748121327
52.163,-0.11184355508877741
52.164,-0.11342954158200667
52.165,-0.1140007492164976
52.166,-0.11358361721896149
52.167,-0.11224095125679753
52.168,-0.11006975371361619
52.169,-0.10719732200029132
52.17,-0.10377572426059992
52.171,-0.09997486871727557
52.172,-0.09597447946438742
52.173,-0.09195537824534285
52.174,-0.08809053754024321
52.175,-0.08453641309979794
52.176,-0.08142507120945502
52.177,-0.07885760642114531
52.178,-0.07689928466710085
52.179,-0.07557675951811758
52.18,-0.07487759478126049
52.181,-0.07475218129637075
52.182,-0.07511799449671949
52.183,-0.07586598308802062
52.184,-0.0768687305639811
52.185,-0.07798990305963309
52.186,-0.07909440856018667
52.187,-0.08005861534767009
52.188,-0.0807799536418275
52.189,-0.08118524867900467
52.19,-0.08123719266565846
52.191,-0.0809384612017745
52.192,-0.08033311902543304
52.193,-0.07950512426325748
52.194,-0.07857391995821399
52.195,-0.07768728550809864
52.196,-0.07701179928050482
52.197,-0.07672142335364786
52.198,-0.07698485286642216
52.199,-0.07795236316934397
52.2,-0.079742938362741
52.201,-0.08243246373075894
52.202,-0.08604372043012302
52.203,-0.09053883495525196
52.204,-0.0958147017455771
52.205,-0.10170173713006074
52.206,-0.10796614417788854
52.207,-0.11431567708408757
52.208,-0.12040869720885387
52.209,-0.1258661411270231
52.21,-0.13028586536354966
52.211,-0.13325870983897756
52.212,-0.13438553549829066
52.213,-0.1332944481947394
52.214,-0.12965742103465222
52.215,-0.12320556613755718
52.216,-0.11374238683439028
52.217,-0.10115444755264538
52.218,-0.08541903455330209
52.219,-0.06660852507560114
52.22,-0.04489133782763377
52.221,-0.02052948522492627
52.222,0.00612710765658725
52.223,0.03464922764709143
52.224,0.06453955413304685
52.225,0.09524593356074511
52.226,0.12617623036185588
52.227,0.15671421459275792
52.228,0.18623595636856843
52.229,0.21412621481392982
52.23,0.23979433999050906
52.231,0.26268926803357284
52.232,0.28231324604078545
52.233,0.29823398016263214
52.234,0.31009495862656705
52.235,0.3176237693838865
52.236,0.3206382768975036
52.237,0.3190505749755322
52.238,0.312868675344195
52.239,0.3021959299614464
52.24,0.2872282194113571
52.241,0.2682489781902437
52.242,0.24562216035506282
52.243,0.21978328630147406
52.244,0.19122875725093366
52.245,0.16050366354545448
52.246,0.12818836061261385
52.247,0.09488412793732355
52.248,0.06119827026271177
52.249,0.027729054041661906
52.25,-0.004949096424297271
52.251,-0.03629971284227451
52.252,-0.06583726674604545
52.253,-0.09313860957714852
52.254,-0.1178524890134274
52.255,-0.13970681956564604
52.256,-0.1585134534984965
52.257,-0.174170289547269
52.258,-0.1866606489961354
52.259,-0.1960499588766423
52.26,-0.20247988562465158
52.261,-0.20616016320380173
52.262,-0.20735845163289732
52.263,-0.20638864004964286
52.264,-0.20359806575599704
52.265,-0.19935415465575096
52.266,-0.19403100299407333
52.267,-0.1879964110860569
52.268,-0.18159984365765025
52.269,-0.17516172925768114
52.27,-0.1689644440171359
52.271,-0.16324523944448077
52.272,-0.15819127405498623
52.273,-0.1539368168448046
52.274,-0.15056259932226784
52.275,-0.14809720469973853
52.276,-0.14652030551550752
52.277,-0.14576750685192544
52.278,-0.1457364995056691
52.279,-0.14629420319734435
52.28,-0.14728456962388653
52.281,-0.14853671787324238
52.282,-0.1498730919767235
52.283,-0.15111735444444613
52.284,-0.15210176569004863
52.285,-0.1526738385233916
52.286,-0.15270209823935593
52.287,-0.1520808119670092
52.288,-0.15073359951396711
52.289,-0.1486158671393118
52.29,-0.14571603548360723
52.291,-0.14205556470786368
52.292,-0.1376878084094907
52.293,-0.1326957491867259
52.294,-0.12718869522152365
52.295,-0.12129804134537765
52.296,-0.11517221873507243
52.297,-0.10897098634813615
52.298,-0.10285924055200676
52.299,-0.09700054180150089
52.3,-0.09155058055611479
52.301,-0.08665082075207131
52.302,-0.08242257148747387
52.303,-0.07896173605391603
52.304,-0.07633447831824924
52.305,-0.0745740241203582
52.306,-0.07367878521374926
52.307,-0.07361194143723451
52.308,-0.07430256219501562
52.309,-0.07564828148727756
52.31,-0.07751946819310217
52.311,-0.07976475198348472
52.312,-0.08221769299198631
52.313,-0.08470431643295376
52.314,-0.0870511761469783
52.315,-0.08909356241378473
52.316,-0.09068345326158511
52.317,-0.09169680120169638
52.318,-0.09203976593597366
52.319,-0.09165354615864527
52.32,-0.09051752814637264
52.321,-0.08865054781145863
52.322,-0.0861101588195861
52.323,-0.08298989996997495
52.324,-0.07941466360709676
52.325,-0.07553437141410291
52.326,-0.07151626044934993
52.327,-0.06753615959175464
52.328,-0.06376919426515923
52.329,-0.060380398627804054
52.33,-0.05751572841296956
52.331,-0.05529394198255674
52.332,-0.05379978279651786
52.333,-0.05307883292801464
52.334,-0.053134317546903884
52.335,-0.05392603624777335
52.336,-0.05537149372929826
52.337,-0.05734918184355304
