timestamp,Señal Suavizada
52.55,-0.005594794915856602
52.551,-0.0104325534989201
52.552,-0.01452771332428682
52.553,-0.01790874657587849
52.554,-0.02061737172284505
52.555,-0.017112619645867085
52.556,-0.01381081249682938
52.557,-0.010770981865156229
52.558,-0.00804523530424957
52.559,-0.005677555990710836
52.56,-0.0037028868060113495
52.561,-0.0021465004613107717
52.562,-0.0010236322641857475
52.563,-0.0003393359974308591
52.564,-8.851749191142128e-05
52.565,-0.0002560992634534525
52.566,-0.0008172695128298624
52.567,-0.0017377870348181253
52.568,-0.0029743313311270773
52.569,-0.0044749046943114434
52.57,-0.006179318371896764
52.571,-0.008019818498924705
52.572,-0.009921921014230981
52.573,-0.01180552853187766
52.574,-0.013586404493432843
52.575,-0.015178066024631724
52.576,-0.016494126486364363
52.577,-0.01745108459071093
52.578,-0.017971520845262868
52.579,-0.017987609506535544
52.58,-0.017444806665727963
52.581,-0.016305533514572715
52.582,-0.014552639510098683
52.583,-0.012192407996401936
52.584,-0.009256861976839748
52.585,-0.005805138675884333
52.586,-0.0019237355839821521
52.587,0.0022745227015786864
52.588,0.00665288769304392
52.589,0.011054464942783494
52.59,0.01530729047691936
52.591,0.01923054407844039
52.592,0.02264165062432426
52.593,0.025363953240156962
52.594,0.027234588392375057
52.595,0.02811215547285588
52.596,0.02788376275620306
52.597,0.02647105609057235
52.598,0.023834870540489952
52.599,0.01997821215193392
52.6,0.014947367275255344
52.601,0.008831036651899582
52.602,0.001757496488332521
52.603,-0.0061100991203714445
52.604,-0.0145800532368458
52.605,-0.023439788374275124
52.606,-0.032464451036839134
52.607,-0.041426022741810016
52.608,-0.05010247690121474
52.609,-0.05828652511747165
52.61,-0.0657935218368025
52.611,-0.07246815238770765
52.612,-0.07818960348862367
52.613,-0.08287500412134438
52.614,-0.08648101821453905
52.615,-0.08900358138805942
52.616,-0.0904758650065418
52.617,-0.090964642438956
52.618,-0.09056531088754502
52.619,-0.08939588176455392
52.62,-0.08759028669703052
52.621,-0.08529136941192605
52.622,-0.0826439339516175
52.623,-0.07978819369937504
52.624,-0.07685393486330144
52.625,-0.07395565626940462
52.626,-0.07118888494282744
52.627,-0.06862779723056842
52.628,-0.06632420909054557
52.629,-0.06430792684972517
52.63,-0.06258838442671581
52.631,-0.06115742962563832
52.632,-0.05999307188231475
52.633,-0.05906395536717172
52.634,-0.058334283659329265
52.635,-0.05776889838762221
52.636,-0.0573382064369698
52.637,-0.0570226434525989
52.638,-0.05681637280536932
52.639,-0.05672994822216386
52.64,-0.05679170549996789
52.641,-0.05704770043342563
52.642,-0.05756007595159988
52.643,-0.05840382052557927
52.644,-0.059661963527081564
52.645,-0.061419344811560764
52.646,-0.06375519305292039
52.647,-0.06673483915009842
52.648,-0.07040097477801201
52.649,-0.07476494192244776
52.65,-0.07979859039273865
52.651,-0.08542726327237843
52.652,-0.09152446744486635
52.653,-0.0979087546202862
52.654,-0.10434326083018369
52.655,-0.11053824890248903
52.656,-0.11615686288345695
52.657,-0.12082414007773765
52.658,-0.1241391423414622
52.659,-0.1256898775696586
52.66,-0.12507049471078716
52.661,-0.12190006196120028
52.662,-0.11584208741152999
